Tag,Notes,English,Japanese,German,French,Spanish,Portuguese,Russian,Italian,Chinese (Traditional),Chinese (Simplified),Korean,Polish,Ukrainian,Dutch,Turkish
L_SN_PHOENIXBURST,,Phoenix Burst,フェニックスバースト,Phönix-Ausbruch,Explosion de Phénix,Estallido Fénix,Explosão de Fênix,Вспышка Феникса,Esplosione di Fenice,鳳凰爆發,不死鸟爆发,피닉스 버스트,Wybuch Feniksa,Спалах Фенікса,Feniks Uitbarsting,Anka Patlaması
L_SD_PHOENIXBURST,,"Enemies take a small amount of damage, or a massive amount of damage if the caster has at least 1 dead enemy. Then, a random enemy is resurrected with 50% {STAT_health}.",敵に少量のダメージを与える。詠唱者が倒した敵を1体以上持っている場合は、大量のダメージを与える。その後、ランダムな敵が{STAT_health}50%で復活する。,"Feinde erleiden einen geringen Schaden oder einen massiven Schaden, wenn der Zauberwirker mindestens 1 toten Feind hat. Dann wird ein zufälliger Feind mit 50% {STAT_health} wiederbelebt.","Les ennemis subissent une petite quantité de dégâts, ou une quantité massive de dégâts si le lanceur a au moins 1 ennemi mort. Ensuite, un ennemi aléatoire est ressuscité avec 50% de {STAT_health}.","Los enemigos reciben una pequeña cantidad de daño, o una cantidad masiva de daño si el lanzador tiene al menos 1 enemigo muerto. Luego, un enemigo aleatorio es resucitado con 50% {STAT_health}.","Inimigos recebem uma pequena quantidade de dano, ou uma quantidade massiva de dano se o conjurador tiver pelo menos 1 inimigo morto. Então, um inimigo aleatório é ressuscitado com 50% de {STAT_health}.","Враги получают небольшой урон, или огромный урон, если у заклинателя есть хотя бы 1 мёртвый враг. Затем случайный враг воскрешается с 50% {STAT_health}.","I nemici subiscono una piccola quantità di danno, o una quantità enorme di danno se l'incantatore ha almeno 1 nemico morto. Poi, un nemico casuale viene resuscitato con il 50% di {STAT_health}.",敵人受到少量傷害，若施法者至少有1個已死亡的敵人，則造成大量傷害。然後，隨機一個敵人將以50%{STAT_health}復活。,敌人受到少量伤害，如果施法者至少有1个已死亡的敌人，则受到巨量伤害。然后，一个随机敌人将以50%的{STAT_health}复活。,"적들은 소량의 피해를 입거나, 시전자가 최소 1명의 사망한 적을 가지고 있다면 막대한 피해를 입습니다. 그런 다음, 무작위 적이 50% {STAT_health}로 부활합니다.","Wrogowie otrzymują niewielkie obrażenia lub ogromne obrażenia, jeśli rzucający ma co najmniej 1 martwego wroga. Następnie losowy wróg zostaje wskrzeszony z 50% {STAT_health}.","Вороги отримують невелику кількість шкоди, або величезну кількість шкоди, якщо у заклинателя є щонайменше 1 мертвий ворог. Потім випадковий ворог воскресає з 50% {STAT_health}.","Vijanden nemen een kleine hoeveelheid schade, of een enorme hoeveelheid schade als de gebruiker ten minste 1 dode vijand heeft. Daarna wordt een willekeurige vijand tot leven gewekt met 50% {STAT_health}.","Düşmanlar az miktarda hasar alır veya büyücünün en az 1 ölü düşmanı varsa büyük miktarda hasar alır. Ardından, rastgele bir düşman %50 {STAT_health} ile diriltilir."
L_SN_INOCULATE,,Inoculate,予防接種する,Impfen,Inoculer,Inocular,Inocular,Инокулировать,Inoculare,接種,注射,접종하다,Zaszczepić,Інокулювати,Inenten,Aşıla
L_SD_INOCULATE,,Target is healed for a massive amount of {STAT_health} and is afflicted with {CONDNAME_DEBUFF_POISON}.,対象は大量の{STAT_health}を回復し、{CONDNAME_DEBUFF_POISON}の影響を受ける。,Ziel wird um eine massive Menge an {STAT_health} geheilt und ist von {CONDNAME_DEBUFF_POISON} betroffen.,La cible est soignée d'une quantité massive de {STAT_health} et est affligée par {CONDNAME_DEBUFF_POISON}.,El objetivo es curado por una cantidad masiva de {STAT_health} y es afligido con {CONDNAME_DEBUFF_POISON}.,O alvo é curado por uma quantidade massiva de {STAT_health} e é afligido com {CONDNAME_DEBUFF_POISON}.,Цель получает огромное количество {STAT_health} и поражается {CONDNAME_DEBUFF_POISON}.,Il bersaglio viene curato di un'enorme quantità di {STAT_health} e viene afflitto da {CONDNAME_DEBUFF_POISON}.,目標恢復大量{STAT_health}並受到{CONDNAME_DEBUFF_POISON}的影響。,目标恢复巨量{STAT_health}并被施加{CONDNAME_DEBUFF_POISON}。,대상은 엄청난 양의 {STAT_health}만큼 치유되고 {CONDNAME_DEBUFF_POISON} 상태에 걸립니다.,Cel zostaje uleczony o ogromną ilość {STAT_health} i zostaje dotknięty {CONDNAME_DEBUFF_POISON}.,Ціль отримує величезну кількість {STAT_health} та вражається {CONDNAME_DEBUFF_POISON}.,Doelwit wordt genezen voor een enorme hoeveelheid {STAT_health} en wordt getroffen door {CONDNAME_DEBUFF_POISON}.,"Hedef, büyük miktarda {STAT_health} iyileştirilir ve {CONDNAME_DEBUFF_POISON} etkisine maruz kalır."
L_SN_UNBOUNDCOMBUSTION,,Unbound Combustion,解放された燃焼,Entfesselte Verbrennung,Combustion Libérée,Combustión Desatada,Combustão Descontrolada,Неудержимое Возгорание,Combustione Indomita,無束燃燒,自由燃烧,해방된 연소,Nieskrępowane Spalanie,Нестримне Горіння,Ongebonden Verbranding,Sınırsız Yanma
L_SD_UNBOUNDCOMBUSTION,,Target takes a small amount of damage. 100% of the damage is based on the caster's Maximum {STAT_health} instead of {STAT_intelligence}.,対象に少量のダメージを与える。ダメージの100%は{STAT_intelligence}ではなく、詠唱者の最大{STAT_health}に基づく。,Ziel erleidet eine geringe Menge Schaden. 100% des Schadens basieren auf dem maximalen {STAT_health} des Zauberwirkers anstelle von {STAT_intelligence}.,La cible subit une petite quantité de dégâts. 100% des dégâts sont basés sur le {STAT_health} maximum du lanceur au lieu de son {STAT_intelligence}.,El objetivo recibe una pequeña cantidad de daño. El 100% del daño se basa en la {STAT_health} máxima del lanzador en lugar de su {STAT_intelligence}.,O alvo recebe uma pequena quantidade de dano. 100% do dano é baseado no {STAT_health} Máximo do conjurador em vez de {STAT_intelligence}.,Цель получает небольшой урон. 100% урона основано на максимальном {STAT_health} заклинателя вместо {STAT_intelligence}.,Il bersaglio subisce una piccola quantità di danno. Il 100% del danno è basato sulla {STAT_health} massima del lanciatore invece che sull'{STAT_intelligence}.,目標受到少量傷害。100%的傷害基於施法者的最大{STAT_health}而非{STAT_intelligence}。,目标受到少量伤害。100%的伤害基于施法者的最大{STAT_health}而非{STAT_intelligence}。,대상이 소량의 피해를 입습니다. 피해량의 100%는 시전자의 {STAT_intelligence} 대신 최대 {STAT_health}에 기반합니다.,Cel otrzymuje niewielkie obrażenia. 100% obrażeń jest oparte na Maksymalnym {STAT_health} rzucającego zamiast na {STAT_intelligence}.,Ціль отримує невелику кількість пошкоджень. 100% пошкоджень базується на Максимальному {STAT_health} заклинателя замість {STAT_intelligence}.,Doelwit neemt een kleine hoeveelheid schade. 100% van de schade is gebaseerd op het Maximale {STAT_health} van de werper in plaats van {STAT_intelligence}.,"Hedef az miktarda hasar alır. Hasarın %100'ü, {STAT_intelligence} yerine büyücünün Maksimum {STAT_health} değerine dayanır."
L_SN_DEEPSUBMERSION,,Deep Submersion,ディープサブマージョン,Tiefe Versenkung,Immersion Profonde,Inmersión Profunda,Submersão Profunda,Глубокое Погружение,Immersione Profonda,深度沉浸,深度浸没,깊은 몰입,Głęboka Immersja,Глибоке Занурення,Diepe Onderdompeling,Derin Dalış
L_SD_DEEPSUBMERSION,,"Target's lowest stat is set equal to its highest stat. Then, its highest stat is set to its minimum value.",対象の最も低いステータスが最も高いステータスと同じ値に設定される。その後、最も高いステータスが最小値に設定される。,Das niedrigste Attribut des Ziels wird auf den Wert seines höchsten Attributs gesetzt. Dann wird sein höchstes Attribut auf den Minimalwert gesetzt.,"La statistique la plus basse de la cible est fixée à la valeur de sa statistique la plus élevée. Ensuite, sa statistique la plus élevée est fixée à sa valeur minimale.","El estadístico más bajo del objetivo se iguala a su estadístico más alto. Luego, su estadístico más alto se establece a su valor mínimo.","O atributo mais baixo do alvo é igualado ao seu atributo mais alto. Então, seu atributo mais alto é definido para seu valor mínimo.",Самая низкая характеристика цели становится равной её самой высокой характеристике. Затем её самая высокая характеристика устанавливается на минимальное значение.,"Il valore più basso della statistica del bersaglio viene impostato uguale al suo valore più alto. Poi, il suo valore più alto viene impostato al valore minimo.",目標的最低能力值會被設定為等同於其最高能力值。然後，其最高能力值會被設定為其最小值。,目标的最低属性值被设为与其最高属性值相等。然后，其最高属性值被设为最小值。,"대상의 가장 낮은 능력치가 가장 높은 능력치와 동일하게 설정됩니다. 그런 다음, 가장 높은 능력치가 최소값으로 설정됩니다.",Najniższa statystyka celu zostaje ustawiona na poziomie jego najwyższej statystyki. Następnie jego najwyższa statystyka zostaje ustawiona na minimalną wartość.,Найнижча характеристика цілі встановлюється рівною її найвищій характеристиці. Потім її найвища характеристика встановлюється на мінімальне значення.,Het laagste kenmerk van het doelwit wordt gelijkgesteld aan het hoogste kenmerk. Vervolgens wordt het hoogste kenmerk ingesteld op de minimumwaarde.,"Hedefin en düşük değeri, en yüksek değerine eşitlenir. Ardından, en yüksek değeri minimum değerine ayarlanır."
L_SN_SNEAKATTACK,,Sneak Attack,スニーク・アタック,Heimlicher Angriff,Attaque sournoise,Ataque Furtivo,Ataque Furtivo,Внезапная атака,Attacco Furtivo,偷襲攻擊,偷袭,기습 공격,Atak z Zaskoczenia,Прихована атака,Sluipaanval,Gizli Saldırı
L_SD_SNEAKATTACK,,Target takes a massive amount of damage the first time this spell is {ACTION_cast} in the current battle. Subsequent casts deal a small amount of damage.,ターゲットは、現在の戦闘でこの呪文が初めて{ACTION_cast}されると、莫大なダメージを受ける。それ以降の詠唱では少量のダメージを与える。,"Ziel erleidet eine gewaltige Menge Schaden, wenn dieser Zauber zum ersten Mal im aktuellen Kampf {ACTION_cast} wird. Nachfolgende Anwendungen verursachen eine geringe Menge Schaden.",La cible subit une quantité massive de dégâts la première fois que ce sort est {ACTION_cast} dans le combat actuel. Les lancements suivants infligent une petite quantité de dégâts.,El objetivo recibe una cantidad masiva de daño la primera vez que este hechizo es {ACTION_cast} en la batalla actual. Los lanzamientos posteriores infligen una pequeña cantidad de daño.,O alvo sofre uma quantidade massiva de dano na primeira vez que esta magia é {ACTION_cast} na batalha atual. Lançamentos subsequentes causam uma pequena quantidade de dano.,Цель получает огромное количество урона при первом применении этого заклинания в текущем бою. Последующие применения наносят небольшое количество урона.,Il bersaglio subisce una quantità massiccia di danni la prima volta che questo incantesimo viene {ACTION_cast} nella battaglia attuale. I lanci successivi infliggono una piccola quantità di danni.,目標在當前戰鬥中首次{ACTION_cast}此法術時會受到大量傷害。之後的施法只會造成少量傷害。,该法术在当前战斗中首次被{ACTION_cast}时，目标受到巨量伤害。之后被施放时造成少量伤害。,대상은 현재 전투에서 이 주문이 처음 {ACTION_cast}될 때 엄청난 양의 피해를 입습니다. 이후 시전은 소량의 피해를 줍니다.,"Cel otrzymuje ogromną ilość obrażeń, gdy to zaklęcie jest {ACTION_cast} po raz pierwszy w obecnej walce. Kolejne użycia zadają niewielką ilość obrażeń.","Ціль отримує величезну кількість пошкоджень, коли це закляття {ACTION_cast} вперше в поточному бою. Наступні застосування завдають невелику кількість пошкоджень.","Doelwit krijgt een enorme hoeveelheid schade de eerste keer dat deze spreuk {ACTION_cast} wordt in het huidige gevecht. Volgende keren dat de spreuk gebruikt wordt, veroorzaakt het een kleine hoeveelheid schade.","Hedef, bu büyü mevcut savaşta ilk kez {ACTION_cast} edildiğinde çok büyük miktarda hasar alır. Sonraki kullanımlar az miktarda hasar verir."
L_SN_RELIGHT,,Relight,リライト,Wiederentzünden,Rallumer,Reencender,Reacender,Перезажечь,Riaccendi,重燃,复明,재점화,Rozpal,Запалити знову,Herontsteek,Yeniden Yak
L_SD_RELIGHT,,"Caster is killed, and your other creatures gain {CONDNAME_BUFF_REBIRTH}.",キャスターは死亡し、他のクリーチャーは{CONDNAME_BUFF_REBIRTH}を獲得する。,"Beschwörer wird getötet, und deine anderen Kreaturen erhalten {CONDNAME_BUFF_REBIRTH}.","Le lanceur est tué, et vos autres créatures gagnent {CONDNAME_BUFF_REBIRTH}.","El lanzador muere, y tus otras criaturas ganan {CONDNAME_BUFF_REBIRTH}.","O lançador é morto, e suas outras criaturas ganham {CONDNAME_BUFF_REBIRTH}.","Заклинатель погибает, и ваши другие существа получают {CONDNAME_BUFF_REBIRTH}.","Il Lanciatore viene ucciso, e le tue altre creature ottengono {CONDNAME_BUFF_REBIRTH}.",施法者被殺死，你的其他生物獲得{CONDNAME_BUFF_REBIRTH}。,施法者被杀死，你的其他生物获得{CONDNAME_BUFF_REBIRTH}。,"시전자가 사망하고, 당신의 다른 생물들은 {CONDNAME_BUFF_REBIRTH}을(를) 얻습니다.","Rzucający zostaje zabity, a twoje pozostałe stworzenia zyskują {CONDNAME_BUFF_REBIRTH}.","Заклинач гине, і ваші інші істоти отримують {CONDNAME_BUFF_REBIRTH}.","Werper wordt gedood, en je andere wezens krijgen {CONDNAME_BUFF_REBIRTH}.",Büyücü öldürülür ve diğer yaratıklarınız {CONDNAME_BUFF_REBIRTH} kazanır.
L_SN_POWEREDBLAST,,Powered Blast,パワードブラスト,Energiegeladener Schlag,Explosion Énergisée,Explosión Potenciada,Explosão Energizada,Силовой Взрыв,Esplosione Potenziata,強力爆破,能量爆破,강화된 폭발,Wybuch Mocy,Заряджений вибух,Krachtige Explosie,Güçlendirilmiş Patlama
L_SD_POWEREDBLAST,,"Target takes a small amount of damage, or a massive amount of damage if the target is the same class as the caster.",対象に少量のダメージを与える。対象が詠唱者と同じクラスの場合は、莫大な量のダメージを与える。,"Ziel erleidet geringen Schaden oder enormen Schaden, wenn das Ziel dieselbe Klasse wie der Zaubernde hat.","La cible subit une petite quantité de dégâts, ou une quantité massive de dégâts si la cible est de la même classe que le lanceur.","El objetivo recibe una pequeña cantidad de daño, o una cantidad masiva de daño si el objetivo es de la misma clase que el lanzador.","O alvo recebe uma pequena quantidade de dano, ou uma quantidade massiva de dano se o alvo for da mesma classe que o conjurador.","Цель получает небольшой урон или огромный урон, если цель принадлежит к тому же классу, что и заклинатель.","Il bersaglio subisce una piccola quantità di danno, o una quantità massiccia di danno se il bersaglio è della stessa classe del lanciatore.",目標受到少量傷害，若目標與施法者為相同職業，則受到巨大傷害。,目标受到少量伤害，如果目标与施法者属于同一系别，则受到巨量伤害。,"대상은 적은 양의 피해를 입거나, 대상이 시전자와 같은 직업일 경우 막대한 양의 피해를 입습니다.","Cel otrzymuje niewielkie obrażenia lub ogromne obrażenia, jeśli cel jest tej samej klasy co rzucający.","Ціль отримує невелику кількість пошкоджень, або величезну кількість пошкоджень, якщо ціль належить до того ж класу, що й заклинач.","Doelwit neemt een kleine hoeveelheid schade, of een enorme hoeveelheid schade als het doelwit dezelfde klasse heeft als de werper.","Hedef az miktarda hasar alır, veya hedef büyücüyle aynı sınıftaysa çok büyük miktarda hasar alır."
L_SN_LEADTHECHARGE,,Lead the Charge,突撃を先導する,Führe den Angriff an,Menez la Charge,Lidera la Carga,Liderar a Investida,Возглавить Атаку,Guidare l'Assalto,率先發動攻勢,带头冲锋,선봉에 서다,Poprowadź Szarżę,Очолити Атаку,Leid de Aanval,Saldırıya Önderlik Et
L_SD_LEADTHECHARGE,,Target takes a small amount of damage for each creature fighting on your side that belongs to the caster's race. 100% of the damage is based on the caster's highest stat.,対象は、詠唱者と同じ種族に属する味方の戦闘参加者1体ごとに少量のダメージを受ける。ダメージの100%は詠唱者の最も高いステータスに基づく。,"Das Ziel erleidet einen geringen Schaden für jede Kreatur, die auf deiner Seite kämpft und zur Rasse des Zauberwirkers gehört. 100% des Schadens basieren auf dem höchsten Wert des Zauberwirkers.",La cible subit une petite quantité de dégâts pour chaque créature combattant de votre côté qui appartient à la race du lanceur. 100% des dégâts sont basés sur la statistique la plus élevée du lanceur.,El objetivo recibe una pequeña cantidad de daño por cada criatura que lucha a tu lado y que pertenece a la raza del lanzador. El 100% del daño se basa en la estadística más alta del lanzador.,O alvo recebe uma pequena quantidade de dano para cada criatura lutando ao seu lado que pertence à raça do conjurador. 100% do dano é baseado no atributo mais alto do conjurador.,"Цель получает небольшой урон за каждое существо, сражающееся на вашей стороне, которое принадлежит к расе заклинателя. 100% урона основано на наивысшей характеристике заклинателя.",Il bersaglio subisce una piccola quantità di danno per ogni creatura che combatte dalla tua parte e che appartiene alla razza del lanciatore. Il 100% del danno è basato sulla statistica più alta del lanciatore.,目標會因為站在你這邊的每個與施法者同種族的生物而受到少量傷害。100%的傷害基於施法者最高的屬性。,你方每有一个与施法者相同种族的生物，目标就受到少量伤害。100%的伤害基于施法者最高的属性值。,대상은 시전자의 종족에 속하는 아군 생물 각각에 대해 소량의 피해를 입습니다. 피해량의 100%는 시전자의 가장 높은 능력치를 기반으로 합니다.,"Cel otrzymuje niewielkie obrażenia za każde stworzenie walczące po twojej stronie, które należy do rasy rzucającego. 100% obrażeń jest oparte na najwyższej statystyce rzucającego.","Ціль отримує невелику кількість пошкоджень за кожну істоту, що б'ється на вашому боці та належить до раси заклинателя. 100% пошкоджень базується на найвищій характеристиці заклинателя.",Doelwit neemt een kleine hoeveelheid schade voor elk wezen dat aan jouw kant vecht en tot het ras van de werper behoort. 100% van de schade is gebaseerd op de hoogste eigenschap van de werper.,"Hedef, sizin tarafınızda savaşan ve büyücünün ırkına ait olan her yaratık için az miktarda hasar alır. Hasarın %100'ü büyücünün en yüksek özelliğine dayanır."
L_SN_NINEMETEORS,,Nine Meteors,九つの流星,Neun Meteore,Neuf Météores,Nueve Meteoros,Nove Meteoros,Девять Метеоров,Nove Meteore,九隕星,九重陨石,아홉 개의 유성,Dziewięć Meteorów,Дев'ять Метеоритів,Negen Meteoren,Dokuz Meteor
L_SD_NINEMETEORS,,A random enemy takes a small amount of damage. This effect occurs 9 times.,ランダムな敵に少量のダメージを与える。この効果は9回発動する。,Ein zufälliger Gegner erleidet eine geringe Menge Schaden. Dieser Effekt tritt 9 Mal auf.,Un ennemi aléatoire subit une petite quantité de dégâts. Cet effet se produit 9 fois.,Un enemigo aleatorio recibe una pequeña cantidad de daño. Este efecto ocurre 9 veces.,Um inimigo aleatório recebe uma pequena quantidade de dano. Este efeito ocorre 9 vezes.,Случайный враг получает небольшой урон. Этот эффект срабатывает 9 раз.,Un nemico casuale subisce una piccola quantità di danno. Questo effetto si verifica 9 volte.,隨機一名敵人受到少量傷害。此效果發生9次。,一个随机敌人受到少量伤害。此效果发生9次。,무작위 적이 소량의 피해를 입습니다. 이 효과는 9번 발생합니다.,Losowy przeciwnik otrzymuje niewielkie obrażenia. Ten efekt występuje 9 razy.,Випадковий ворог отримує невелику кількість пошкоджень. Цей ефект спрацьовує 9 разів.,Een willekeurige vijand krijgt een kleine hoeveelheid schade. Dit effect treedt 9 keer op.,Rastgele bir düşman az miktarda hasar alır. Bu etki 9 kez gerçekleşir.
L_SN_PUMPKINKING'SWRATH,,Pumpkin King's Wrath,カボチャ王の怒り,Zorn des Kürbiskönigs,Courroux du Roi Citrouille,Ira del Rey Calabaza,Ira do Rei Abóbora,Гнев Тыквенного Короля,Ira del Re Zucca,南瓜王的憤怒,南瓜王的愤怒,호박왕의 분노,Gniew Króla Dyni,Гнів Гарбузового Короля,Toorn van de Pompoenkoning,Balkabağı Kralı'nın Gazabı
L_SD_PUMPKINKING'SWRATH,,Enemies take a moderate amount of damage 2 times.,敵に中程度のダメージを2回与える。,Gegner erleiden zweimal moderaten Schaden.,Les ennemis subissent une quantité modérée de dégâts 2 fois.,Los enemigos reciben una cantidad moderada de daño 2 veces.,Inimigos recebem uma quantidade moderada de dano 2 vezes.,Враги получают среднее количество урона 2 раза.,I nemici subiscono una quantità moderata di danni 2 volte.,敵人受到中等傷害2次。,敌人受到中量伤害2次。,적들이 2회에 걸쳐 중간 정도의 피해를 입습니다.,Wrogowie otrzymują umiarkowane obrażenia 2 razy.,Вороги отримують помірну кількість пошкоджень 2 рази.,Vijanden krijgen twee keer een gemiddelde hoeveelheid schade.,Düşmanlar 2 kez orta miktarda hasar alır.
L_SN_ERRATIUM,,Erratium,エラティウム,Erratium,Erratium,Erratium,Erratium,Эрратиум,Erratium,錯誤石,错变,에라티움,Erratium,Ерратіум,Erratium,Erratium
L_SD_ERRATIUM,,Your creatures gain a random trait and are afflicted with {CONDNAME_DEBUFF_DISARMED}.,あなたの生物はランダムな特性を獲得し、{CONDNAME_DEBUFF_DISARMED}の影響を受ける。,Deine Kreaturen erhalten eine zufällige Merkmal und werden mit {CONDNAME_DEBUFF_DISARMED} belegt.,Vos créatures gagnent un trait aléatoire et sont affligées de {CONDNAME_DEBUFF_DISARMED}.,Tus criaturas obtienen un rasgo aleatorio y son afligidas con {CONDNAME_DEBUFF_DISARMED}.,Suas criaturas ganham uma característica aleatória e são afligidas com {CONDNAME_DEBUFF_DISARMED}.,Ваши существа получают случайную особенность и поражаются {CONDNAME_DEBUFF_DISARMED}.,Le tue creature ottengono un tratto casuale e sono afflitte da {CONDNAME_DEBUFF_DISARMED}.,你的生物獲得一個隨機特質，並受到{CONDNAME_DEBUFF_DISARMED}的影響。,你的生物获得一个随机特性并被施加{CONDNAME_DEBUFF_DISARMED}。,당신의 생물들은 무작위 특성을 얻고 {CONDNAME_DEBUFF_DISARMED} 상태에 걸립니다.,Twoje stworzenia zyskują losową cechę i zostają dotknięte {CONDNAME_DEBUFF_DISARMED}.,Ваші істоти отримують випадкову рису та вражені {CONDNAME_DEBUFF_DISARMED}.,Je wezens krijgen een willekeurige eigenschap en worden getroffen door {CONDNAME_DEBUFF_DISARMED}.,Yaratıkların rastgele bir özellik kazanır ve {CONDNAME_DEBUFF_DISARMED} ile etkilenir.
L_SN_GRAVEYARDSHIFT,,Graveyard Shift,墓場の当番,Nachtschicht auf dem Friedhof,Quart de Nuit,Turno de Cementerio,Turno do Cemitério,Ночная Смена,Turno di Notte,墓地輪班,墓地轮班,야간 근무,Nocna Zmiana,Нічна зміна на кладовищі,Nachtdienst,Mezarlık Vardiyası
L_SD_GRAVEYARDSHIFT,,Your creatures gain 1 stack of {CONDNAME_MINION_ZOMBIE}.,あなたのクリーチャーは{CONDNAME_MINION_ZOMBIE}のスタックを1獲得する。,Deine Kreaturen erhalten 1 Stapel {CONDNAME_MINION_ZOMBIE}.,Vos créatures gagnent 1 cumul de {CONDNAME_MINION_ZOMBIE}.,Tus criaturas ganan 1 acumulación de {CONDNAME_MINION_ZOMBIE}.,Suas criaturas ganham 1 acúmulo de {CONDNAME_MINION_ZOMBIE}.,Ваши существа получают 1 заряд {CONDNAME_MINION_ZOMBIE}.,Le tue creature ottengono 1 carica di {CONDNAME_MINION_ZOMBIE}.,你的生物獲得1層{CONDNAME_MINION_ZOMBIE}。,你的生物获得1层{CONDNAME_MINION_ZOMBIE}。,당신의 생물들이 {CONDNAME_MINION_ZOMBIE} 1 스택을 얻습니다.,Twoje stworzenia zyskują 1 poziom {CONDNAME_MINION_ZOMBIE}.,Ваші істоти отримують 1 заряд {CONDNAME_MINION_ZOMBIE}.,Je wezens krijgen 1 stapel {CONDNAME_MINION_ZOMBIE}.,Yaratıkların 1 adet {CONDNAME_MINION_ZOMBIE} kazanır.
L_SN_INTERNALCOMBUSTION,,Internal Combustion,内燃,Innere Verbrennung,Combustion Interne,Combustión Interna,Combustão Interna,Внутреннее Сгорание,Combustione Interna,內燃機,内燃,내연 기관,Spalanie Wewnętrzne,Внутрішнє Згоряння,Interne Verbranding,İçten Yanma
L_SD_INTERNALCOMBUSTION,,"Target takes a moderate amount of damage. If the target is killed by this spell, all other enemies take 25% of this damage and are afflicted with {CONDNAME_DEBUFF_BURNED}.",対象に中程度のダメージを与える。このスペルで対象が倒された場合、他の全ての敵はこのダメージの25%を受け、{CONDNAME_DEBUFF_BURNED}状態になる。,"Ziel erleidet eine moderate Menge Schaden. Wenn das Ziel durch diesen Zauber getötet wird, erleiden alle anderen Feinde 25% dieses Schadens und werden mit {CONDNAME_DEBUFF_BURNED} belegt.","La cible subit une quantité modérée de dégâts. Si la cible est tuée par ce sort, tous les autres ennemis subissent 25% de ces dégâts et sont affligés par {CONDNAME_DEBUFF_BURNED}.","El objetivo recibe una cantidad moderada de daño. Si el objetivo muere por este hechizo, todos los demás enemigos reciben el 25% de este daño y son afligidos con {CONDNAME_DEBUFF_BURNED}.","O alvo sofre uma quantidade moderada de dano. Se o alvo for morto por esta magia, todos os outros inimigos sofrem 25% deste dano e são afligidos com {CONDNAME_DEBUFF_BURNED}.","Цель получает умеренный урон. Если цель погибает от этого заклинания, все остальные враги получают 25% от этого урона и поражаются {CONDNAME_DEBUFF_BURNED}.","Il bersaglio subisce una quantità moderata di danni. Se il bersaglio viene ucciso da questo incantesimo, tutti gli altri nemici subiscono il 25% di questo danno e vengono afflitti da {CONDNAME_DEBUFF_BURNED}.",目標受到中等程度的傷害。若目標被此法術殺死，所有其他敵人將受到此傷害的25%，並陷入{CONDNAME_DEBUFF_BURNED}狀態。,目标受到中量伤害。如果目标被此法术击杀，所有其他敌人受到此伤害的25%并被施加{CONDNAME_DEBUFF_BURNED}。,"대상에게 적당한 양의 피해를 입힙니다. 대상이 이 주문으로 사망하면, 다른 모든 적들은 이 피해의 25%를 입고 {CONDNAME_DEBUFF_BURNED} 상태에 걸립니다.","Cel otrzymuje umiarkowane obrażenia. Jeśli cel zginie od tego zaklęcia, wszyscy inni wrogowie otrzymują 25% tych obrażeń i zostają dotknięci {CONDNAME_DEBUFF_BURNED}.","Ціль отримує помірну кількість пошкоджень. Якщо ціль вбита цим закляттям, усі інші вороги отримують 25% цих пошкоджень і вражаються {CONDNAME_DEBUFF_BURNED}.","Doelwit neemt een gemiddelde hoeveelheid schade. Als het doelwit gedood wordt door deze spreuk, nemen alle andere vijanden 25% van deze schade en worden ze getroffen door {CONDNAME_DEBUFF_BURNED}.","Hedef orta miktarda hasar alır. Eğer hedef bu büyü tarafından öldürülürse, diğer tüm düşmanlar bu hasarın %25'ini alır ve {CONDNAME_DEBUFF_BURNED} etkisine maruz kalır."
L_SN_FRACTALEXPLOSION,,Fractal Explosion,フラクタル・エクスプロージョン,Fraktale Explosion,Explosion Fractale,Explosión Fractal,Explosão Fractal,Фрактальный взрыв,Esplosione Frattale,碎形爆炸,分形爆炸,프랙탈 폭발,Eksplozja Fraktalna,Фрактальний вибух,Fractale Explosie,Fraktal Patlama
L_SD_FRACTALEXPLOSION,,Afflicts 3 random enemies with {CONDNAME_DEBUFF_BOMB}.,3体のランダムな敵に{CONDNAME_DEBUFF_BOMB}を与える。,Belegt 3 zufällige Gegner mit {CONDNAME_DEBUFF_BOMB}.,Inflige {CONDNAME_DEBUFF_BOMB} à 3 ennemis aléatoires.,Aflige a 3 enemigos aleatorios con {CONDNAME_DEBUFF_BOMB}.,Aflige 3 inimigos aleatórios com {CONDNAME_DEBUFF_BOMB}.,Накладывает {CONDNAME_DEBUFF_BOMB} на 3 случайных врагов.,Infligge {CONDNAME_DEBUFF_BOMB} a 3 nemici casuali.,對3個隨機敵人施加{CONDNAME_DEBUFF_BOMB}。,对3个随机敌人施加{CONDNAME_DEBUFF_BOMB}。,무작위 적 3명에게 {CONDNAME_DEBUFF_BOMB}을(를) 부여합니다.,Nakłada {CONDNAME_DEBUFF_BOMB} na 3 losowych wrogów.,Накладає {CONDNAME_DEBUFF_BOMB} на 3 випадкових ворогів.,Treft 3 willekeurige vijanden met {CONDNAME_DEBUFF_BOMB}.,3 rastgele düşmana {CONDNAME_DEBUFF_BOMB} etkisi verir.
L_SN_DESPERATESACRIFICE,,Desperate Sacrifice,捨て身の犠牲,Verzweifeltes Opfer,Sacrifice Désespéré,Sacrificio Desesperado,Sacrifício Desesperado,Отчаянное Жертвоприношение,Sacrificio Disperato,絕望犧牲,绝境献祭,필사적인 희생,Desperacka Ofiara,Відчайдушна Жертва,Wanhopig Offer,Çaresiz Kurban
