Tag,Notes,English,Japanese,German,French,Spanish,Portuguese,Russian,Italian,Chinese (Traditional),Chinese (Simplified),Korean,Polish,Ukrainian,Dutch,Turkish
L_SKIN_DARKDOGS,,Dark Dogs,ダークドッグス,Dunkle Hunde,Chiens Sombres,Perros Oscuros,Cães Sombrios,Темные Псы,Cani Oscuri,暗黑犬,黑暗犬,어둠의 개들,Mroczne Psy,Темні Пси,Duistere Honden,Karanlık Köpekler
L_SKIN_SAMUDRA,,Samudra,サムドラ,Samudra,Samudra,Samudra,Samudra,Самудра,Samudra,薩穆德拉,苦海无边,사무드라,Samudra,Самудра,Samudra,Samudra
L_SKIN_SHISHIRA,,Shishira,シシラ,Shishira,Shishira,Shishira,Shishira,Шишира,Shishira,希希拉,寒季,시시라,Shishira,Шішіра,Shishira,Şişira
L_SKIN_YIN,,Yin,陰,Yin,Yin,Yin,Yin,Инь,Yin,陰,阴,음,Yin,Інь,Yin,Yin
L_SKIN_FAILEDCLONE,,Failed Clone,失敗したクローン,Fehlgeschlagter Klon,Clone raté,Clon Fallido,Clone Falho,Неудачный клон,Clone Fallito,失敗的複製體,失败克隆体,실패한 복제체,Nieudany Klon,Невдалий Клон,Mislukte Kloon,Başarısız Klon
L_SKIN_HEAVENSENT,,Heaven Sent,天啓,Himmelsbote,Envoyé du Ciel,Enviado del Cielo,Enviado do Céu,Посланник Небес,Inviato dal Cielo,天降神兵,天降神兵,하늘이 보낸,Zesłany z Niebios,Послані Небесами,Hemels Gezonden,Gökten İnen
L_SKIN_HELLBOUND,,Hellbound,ヘルバウンド,Höllisch,Damné,Condenado,Condenado,Обреченный,Dannato,地獄之路,地狱使者,지옥행,Potępiony,Пекельний,Hellegebonden,Cehenneme Mahkûm
L_SKIN_METAL,,Metal,メタル,Metall,Métal,Metal,Metal,Металл,Metallo,金屬,金属,금속,Metal,Метал,Metaal,Metal
L_SKIN_DIVINEENGINE,,Divine Engine,神機,Göttliche Maschine,Moteur Divin,Motor Divino,Motor Divino,Божественный Механизм,Motore Divino,神聖引擎,神圣引擎,신성한 엔진,Boski Mechanizm,Божественний Двигун,Goddelijke Motor,İlahi Motor
L_SKIN_REDHANDED,,Red Handed,現行犯,Auf frischer Tat,Pris sur le fait,Manos Rojas,Mãos Vermelhas,Пойманный с поличным,Colto in Flagrante,人贓俱獲,红手,현행범,Przyłapany na gorącym uczynku,Спійманий на гарячому,Betrapt,Suçüstü
L_SKIN_CORROSIVE,,Corrosive,腐食性,Ätzend,Corrosif,Corrosivo,Corrosivo,Коррозийный,Corrosivo,腐蝕性,腐蚀,부식성,Korozyjny,Корозійний,Corrosief,Aşındırıcı
L_SKIN_COPIOUS,,Copious,豊富な,Reichlich,Abondant,Abundante,Abundante,Обильный,Copioso,大量的,丰富,풍부한,Obfity,Рясний,Overvloedig,Bol
L_SKIN_NUCLEARGLOP,,Nuclear Glop,核のドロドロ,Nuklearer Schleim,Bouillie Nucléaire,Lodo Nuclear,Gosma Nuclear,Ядерная Жижа,Melma Nucleare,核能黏液,核废浆,핵 덩어리,Nuklearny Glut,Ядерна Слизь,Nucleaire Smurrie,Nükleer Bulamaç
L_SKIN_SWIMSUIT,,Swimsuit,水着,Badeanzug,Maillot de bain,Traje de baño,Traje de banho,Купальник,Costume da bagno,泳裝,泳装,수영복,Strój kąpielowy,Купальник,Badpak,Mayo
L_SKIN_FOLLOWEROFVERTRAAG,,Follower of Vertraag,ヴェルトラーグの信奉者,Anhänger von Vertraag,Disciple de Vertraag,Seguidor de Vertraag,Seguidor de Vertraag,Последователь Вертраага,Seguace di Vertraag,維特拉格的追隨者,维特拉戈的追随者,버트라그의 추종자,Wyznawca Vertraaga,Послідовник Вертраага,Volgeling van Vertraag,Vertraag'ın Takipçisi
L_SKIN_METAL,,Metal,メタル,Metall,Métal,Metal,Metal,Металл,Metallo,金屬,金属,금속,Metal,Метал,Metaal,Metal
L_SKIN_FOLLOWEROFVENEDON,,Follower of Venedon,ヴェネドンの信奉者,Anhänger von Venedon,Disciple de Venedon,Seguidor de Venedon,Seguidor de Venedon,Последователь Венедона,Seguace di Venedon,維尼頓的追隨者,维内多的追随者,베네돈의 추종자,Wyznawca Venedona,Послідовник Венедона,Volgeling van Venedon,Venedon'un Takipçisi
L_SKIN_FOLLOWEROFVULCANAR,,Follower of Vulcanar,ヴァルカナーの信奉者,Anhänger von Vulcanar,Disciple de Vulcanar,Seguidor de Vulcanar,Seguidor de Vulcanar,Последователь Вулканара,Seguace di Vulcanar,火神信徒,瓦尔卡纳的追随者,불카나르의 추종자,Wyznawca Vulcanara,Послідовник Вулканара,Volgeling van Vulcanar,Vulcanar'ın Müridi
L_SKIN_MONSTERHOUSE,,Monster House,モンスターハウス,Monsterhaus,Maison Monstre,Casa de Monstruos,Casa de Monstros,Дом с монстрами,Casa dei Mostri,怪物之屋,怪物之屋,몬스터 하우스,Dom Potworów,Будинок монстрів,Monsterhuis,Canavar Evi
L_SKIN_GOLDENSILVER,,Golden Silver,黄金の銀,Goldenes Silber,Or Argenté,Plata Dorada,Prata Dourada,Золотое Серебро,Argento Dorato,金銀,金银,골든 실버,Złote Srebro,Золоте Срібло,Gouden Zilver,Altın Gümüş
L_SKIN_BUNNY,,Bunny,バニー,Hase,Lapin,Conejo,Coelho,Кролик,Coniglietto,兔子,兔女郞,토끼,Królik,Кролик,Konijn,Tavşan
L_SKIN_FOLLOWEROFSHALLAN,,Follower of Shallan,シャランの信奉者,Anhänger von Shallan,Disciple de Shallan,Seguidor de Shallan,Seguidor de Shallan,Последователь Шаллан,Seguace di Shallan,夏蘭的追隨者,莎兰的追随者,샬란의 추종자,Wyznawca Shallan,Послідовник Шаллан,Volgeling van Shallan,Shallan'ın Takipçisi
L_SKIN_MIRAGE,,Mirage,ミラージュ,Illusion,Mirage,Espejismo,Miragem,Мираж,Miraggio,幻影,幻象,환영,Miraż,Міраж,Luchtspiegeling,Serap
L_SKIN_ANCIENTTECH,,Ancient Tech,古代技術,Uralte Technik,Technologie Ancienne,Tecnología Antigua,Tecnologia Antiga,Древняя Технология,Tecnologia Antica,遠古科技,远古科技,고대 기술,Starożytna Technologia,Стародавні Технології,Oude Technologie,Kadim Teknoloji
L_SKIN_FIREFLY,,Firefly,ホタル,Glühwürmchen,Luciole,Luciérnaga,Vaga-lume,Светлячок,Lucciola,螢火蟲,火苍蝇,반딧불,Świetlik,Світлячок,Vuurvlieg,Ateşböceği
L_SKIN_FOLLOWEROFREGALIS,,Follower of Regalis,レガリスの信奉者,Anhänger von Regalis,Disciple de Regalis,Seguidor de Regalis,Seguidor de Regalis,Последователь Регалиса,Seguace di Regalis,雷加利斯的追隨者,蕾伽丽丝的追随者,레갈리스의 추종자,Wyznawca Regalisa,Послідовник Регаліса,Volgeling van Regalis,Regalis'in Takipçisi
L_SKIN_VAMPIRE,,Vampire,ヴァンパイア,Vampir,Vampire,Vampiro,Vampiro,Вампир,Vampiro,吸血鬼,吸血鬼,뱀파이어,Wampir,Вампір,Vampier,Vampir
L_SKIN_LOSTLENORE,,Lost Lenore,失われたレノア,Verlorene Lenore,Lénore Perdue,Lenore Perdida,Lenore Perdida,Потерянная Ленор,Lenore Perduta,失落的蓮諾,迷失丽诺尔,잃어버린 레노어,Zaginiona Lenora,Втрачена Ленора,Verloren Lenore,Kayıp Lenore
L_SKIN_SINGULAREMUS,,Singular Emus,シングルエミュー,Einzelne Emus,Émeus Singuliers,Emús Singulares,Emus Singulares,Одиночные Эму,Emù Singolari,奇異鴯鶓,奇异伊穆丝,단일 에뮤,Osobliwe Emu,Одиночні Ему,Enkelvoudige Emoes,Tekil Devekuşları
L_SKIN_DEADTREE,,Dead Tree,枯れ木,Toter Baum,Arbre Mort,Árbol Muerto,Árvore Morta,Мёртвое дерево,Albero Morto,枯樹,死亡枯木,죽은 나무,Martwe Drzewo,Мертве дерево,Dode Boom,Ölü Ağaç
L_SKIN_FOLLOWEROFEREBYSS,,Follower of Erebyss,エレビスの信奉者,Anhänger von Erebyss,Disciple d'Erebyss,Seguidor de Erebyss,Seguidor de Erebyss,Последователь Эребисс,Seguace di Erebyss,厄瑞比斯的追隨者,艾瑞比丝的追随者,에레비스의 추종자,Wyznawca Erebyss,Послідовник Еребісс,Volgeling van Erebyss,Erebyss'in Takipçisi
L_SKIN_METAL,,Metal,メタル,Metall,Métal,Metal,Metal,Металл,Metallo,金屬,金属,금속,Metal,Метал,Metaal,Metal
L_SKIN_GLOOM,,Gloom,憂鬱,Düsternis,Ténèbres,Penumbra,Melancolia,Мрак,Tetraggine,幽暗,阴郁,우울,Mrok,Похмурість,Somberheid,Kasvet
L_SKIN_GLOW,,Glow,輝き,Leuchten,Lueur,Resplandor,Brilho,Сияние,Bagliore,光芒,发光,빛나다,Blask,Сяйво,Gloed,Parıltı
L_SKIN_MASCULINE,,Masculine,男性的,Maskulin,Masculin,Masculino,Masculino,Мужской,Maschile,陽性,雄性,남성,Męski,Чоловічий,Mannelijk,Eril
L_SKIN_SKINNED,,Skinned,スキンド,Gehäutet,Écorché,Despellejado,Esfolado,Освежеванный,Scuoiato,剝皮,剥皮,스킨 적용됨,Oskórowany,Обідрана шкура,Gevild,Yüzülmüş
L_SKIN_RUSTED,,Rusted,錆びた,Verrostet,Rouillé,Oxidado,Enferrujado,Ржавый,Arrugginito,生鏽的,锈蚀,녹슨,Zardzewiały,Іржавий,Verroest,Paslanmış
L_SKIN_FOLLOWEROFFRIDEN,,Follower of Friden,フリデンの信奉者,Anhänger von Friden,Disciple de Friden,Seguidor de Friden,Seguidor de Friden,Последователь Фридена,Seguace di Friden,弗萊登的追隨者,弗里登的追随者,프리덴의 추종자,Wyznawca Fridena,Послідовник Фрідена,Volgeling van Friden,Friden'in Takipçisi
L_SKIN_BLOODANDBONE,,Blood and Bone,血と骨,Blut und Knochen,Sang et Os,Sangre y Hueso,Sangue e Osso,Кровь и Кость,Sangue e Ossa,血與骨,血与骨,피와 뼈,Krew i Kość,Кров і Кістка,Bloed en Been,Kan ve Kemik
L_SKIN_ICEBERG,,Iceberg,氷山,Eisberg,Iceberg,Iceberg,Iceberg,Айсберг,Iceberg,冰山,冰山,빙산,Góra lodowa,Айсберг,IJsberg,Buzdağı
L_SKIN_AUTUMN,,Autumn,秋,Herbst,Automne,Otoño,Outono,Осень,Autunno,秋季,秋季,가을,Jesień,Осінь,Herfst,Sonbahar
L_SKIN_SKETCH,,Sketch,スケッチ,Skizze,Esquisse,Boceto,Esboço,Набросок,Schizzo,素描,草图,스케치,Szkic,Ескіз,Schets,Taslak
L_SKIN_EGGLING,,Eggling,エグリング,Eggling,Œufelin,Huevito,Filhote de Ovo,Яичко,Eggling,蛋寶寶,蛋宝灵,알껍질 속 생명체,Jajeczątko,Яйцеголовий,Eiertje,Yumurtacık
L_SKIN_FOLLOWEROF4080,,Follower of 4080,フォロワー・オブ・4080,Anhänger von 4080,Disciple de 4080,Seguidor de 4080,Seguidor de 4080,Последователь 4080,Seguace del 4080,4080的追隨者,4080的追随者,4080의 추종자,Wyznawca 4080,Послідовник 4080,Volgeling van 4080,4080'in Takipçisi
L_SKIN_WEREWOLF,,Werewolf,人狼,Werwolf,Loup-garou,Hombre lobo,Lobisomem,Оборотень,Lupo mannaro,狼人,狼人,늑대인간,Wilkołak,Перевертень,Weerwolf,Kurt Adam
L_SKIN_FOLLOWEROFANNELTHA,,Follower of Anneltha,アネルサの信奉者,Anhänger von Anneltha,Disciple d'Anneltha,Seguidor de Anneltha,Seguidor de Anneltha,Последователь Аннелты,Seguace di Anneltha,安妮爾薩的追隨者,安妮莎的追随者,안넬타의 추종자,Wyznawca Annelthy,Послідовник Аннелти,Volgeling van Anneltha,Anneltha'nın Takipçisi
L_SKIN_DEATHKNIGHT,,Death Knight,デスナイト,Todesritter,Chevalier de la Mort,Caballero de la Muerte,Cavaleiro da Morte,Рыцарь Смерти,Cavaliere della Morte,死亡騎士,死亡骑士,죽음의 기사,Rycerz Śmierci,Лицар Смерті,Doodsridder,Ölüm Şövalyesi
L_SKIN_METAL,,Metal,メタル,Metall,Métal,Metal,Metal,Металл,Metallo,金屬,金属,금속,Metal,Метал,Metaal,Metal
L_SKIN_GOURDSPAWN,,Gourdspawn,ひょうたん生まれ,Kürbisbrut,Rejeton de Courge,Engendro de Calabaza,Rebento de Cabaça,Тыквенное Отродье,Progenie di Zucca,葫蘆魔,葫芦裔,호박괴물,Dyniowiec,Гарбузовий Породжень,Pompoengebroed,Kabakdoğan
L_SKIN_MAGICANDOLINSNAIL,,Magic Andolin Snail,マジック・アンドリン・スネイル,Magische Andolin-Schnecke,Escargot Andolin Magique,Caracol Mágico de Andolin,Caracol Mágico de Andolin,Волшебная Андолинская Улитка,Lumaca Magica di Andolin,魔法安多林蝸牛,安多林魔法蜗牛,마법 안돌린 달팽이,Magiczny Ślimak Andolin,Магічний Андолінський Равлик,Magische Andolin Slak,Büyülü Andolin Salyangoz
L_SKIN_DOGU,,Dogu,ドグ,Dogu,Dogu,Dogu,Dogu,Догу,Dogu,多古,多古,도구,Dogu,Догу,Dogu,Doğu
L_SKIN_BRONZECOLOSSUS,,Bronze Colossus,ブロンズ・コロッサス,Bronzekoloss,Colosse de Bronze,Coloso de Bronce,Colosso de Bronze,Бронзовый Колосс,Colosso di Bronzo,青銅巨像,青铜巨塑,청동 거상,Brązowy Kolos,Бронзовий Колос,Bronzen Kolos,Bronz Kolos
L_SKIN_FROST,,Frost,フロスト,Frost,Givre,Escarcha,Gelo,Мороз,Gelo,冰霜,霜冻,서리,Mróz,Мороз,Vorst,Buz
L_SKIN_GEMSTONE,,Gemstone,宝石,Edelstein,Gemme,Gema,Pedra preciosa,Драгоценный камень,Gemma,寶石,宝石,보석,Kamień szlachetny,Самоцвіт,Edelsteen,Mücevher Taşı
L_SKIN_HORDEOFTINYGOLEMS,,Horde of Tiny Golems,小さなゴーレムの大群,Horde winziger Golems,Horde de Petits Golems,Horda de Pequeños Gólems,Horda de Pequenos Golens,Орда Крошечных Големов,Orda di Piccoli Golem,微型魔像群,微型魔像群,작은 골렘 무리,Horda Maleńkich Golemów,Орда Крихітних Големів,Horde Kleine Golems,Minik Golem Sürüsü
L_SKIN_IMPROPERLYSUMMONED,,Improperly Summoned,不完全召喚,Unsachgemäß Beschworen,Invocation Incorrecte,Invocado Incorrectamente,Invocado Incorretamente,Неправильно Призванный,Evocato Impropriamente,不當召喚,失败的召唤物,잘못 소환됨,Nieprawidłowo Przyzwany,Неправильно Викликаний,Onjuist Opgeroepen,Yanlış Çağrılmış
L_SKIN_SINGULARGROM'MET,,Singular Grom'Met,シングラー・グロムメット,Singuläres Grom'Met,Grom'Met Singulier,Grom'Met Singular,Grom'Met Singular,Единичный Гром'Мет,Grom'Met Singolare,單一格羅姆'梅特,奇异格罗姆梅特,단일 그롬'멧,Pojedynczy Grom'Met,Одиничний Гром'Мет,Enkelvoudige Grom'Met,Tekil Grom'Met
L_SKIN_MEADOWPROTECTOR,,Meadow Protector,草原の守護者,Wiesenbeschützer,Protecteur des Prés,Protector del Prado,Protetor do Prado,Защитник Луга,Protettore della Prateria,草原守護者,草原守护者,초원 수호자,Strażnik Łąki,Захисник Лугів,Beschermer van de Weide,Çayır Koruyucusu
L_SKIN_SINGULARHELIOS,,Singular Helios,シングラー・ヘリオス,Singulärer Helios,Hélios Singulier,Helios Singular,Helios Singular,Сингулярный Гелиос,Helios Singolare,獨特赫利歐斯,奇异赫利俄斯,단일 헬리오스,Osobliwy Helios,Сингулярний Геліос,Enkelvoudige Helios,Tekil Helios
L_SKIN_FOLLOWEROFMORTEM,,Follower of Mortem,モーテムの信奉者,Anhänger von Mortem,Disciple de Mortem,Seguidor de Mortem,Seguidor de Mortem,Последователь Мортема,Seguace di Mortem,莫特姆的追隨者,莫特姆的追随者,모르템의 추종자,Wyznawca Mortem,Послідовник Мортема,Volgeling van Mortem,Mortem'in Takipçisi
L_SKIN_HORDEBEASTS,,Horde Beasts,ホード・ビースト,Hordentiere,Bêtes de la Horde,Bestias de la Horda,Bestas da Horda,Звери Орды,Bestie dell'Orda,群獸,野兽军团,무리 짐승,Bestie Hordy,Звірі Орди,Horde Beesten,Sürü Canavarları
L_SKIN_CRABHELMET,,Crab Helmet,カニの兜,Krabbenhelm,Casque de Crabe,Casco de Cangrejo,Elmo de Caranguejo,Шлем Краба,Elmo Granchio,螃蟹頭盔,螃蟹头盔,게 투구,Hełm Kraba,Шолом Краба,Krabhelm,Yengeç Kaskı
L_SKIN_FOLLOWEROFRECLUSA,,Follower of Reclusa,レクルーサの信奉者,Anhänger von Reclusa,Disciple de Reclusa,Seguidor de Reclusa,Seguidor de Reclusa,Последователь Реклюзы,Seguace di Reclusa,瑞克魯薩的追隨者,瑞克露莎的追随者,레클루사의 추종자,Wyznawca Reclusy,Послідовник Реклюзи,Volgeling van Reclusa,Reclusa'nın Takipçisi
L_SKIN_POSSESSED,,Possessed,憑依された,Besessen,Possédé,Poseído,Possuído,Одержимый,Posseduto,附身,附身,빙의된,Opętany,Одержимий,Bezeten,Ele Geçirilmiş
L_SKIN_ANTIQUE,,Antique,アンティーク,Antiquität,Antique,Antiguo,Antiguidade,Антиквариат,Antico,古董,古董,골동품,Antyk,Антикваріат,Antiek,Antika
L_SKIN_RAINBOW,,Rainbow,虹,Regenbogen,Arc-en-ciel,Arcoíris,Arco-íris,Радуга,Arcobaleno,彩虹,彩虹,무지개,Tęcza,Веселка,Regenboog,Gökkuşağı
L_SKIN_FOLLOWEROFAZURAL,,Follower of Azural,アズラルの信奉者,Anhänger von Azural,Disciple d'Azural,Seguidor de Azural,Seguidor de Azural,Последователь Азурала,Seguace di Azural,艾祖拉爾的追隨者,阿祖拉的追随者,아주랄의 추종자,Wyznawca Azurala,Послідовник Азурала,Volgeling van Azural,Azural'ın Takipçisi
L_SKIN_MANO'WAR,,Man O' War,マン・オー・ウォー,Mann der Kriegsflotte,Homme de Guerre,Hombre de Guerra,Homem de Guerra,Человек-о-Война,Uomo di Guerra,戰爭巨艦,僧帽水母,맨 오 워,Okręt Wojenny,Людина-Військовий Корабель,Man O' War,Savaş Gemisi
L_SKIN_YARRR!,,Yarrr!,やあっ！,Yarrr!,Yarrr !,¡Yarrr!,Yarrr!,Яррр!,Yarrr!,呀啊啊！,呀嚯！,야아아!,Yarrr!,Яррр!,Yarrr!,Yarrr!
L_SKIN_FOLLOWEROFPERDITION,,Follower of Perdition,破滅の信奉者,Anhänger der Verdammnis,Disciple de la Perdition,Seguidor de la Perdición,Seguidor da Perdição,Последователь Погибели,Seguace della Perdizione,滅亡追隨者,珀迪森的追随者,파멸의 추종자,Wyznawca Zatracenia,Послідовник Загибелі,Volgeling van Verdoemenis,Mahvolmanın Takipçisi
L_SKIN_PROVIDENCE,,Providence,摂理,Vorsehung,Providence,Providencia,Providência,Провидение,Provvidenza,天命,上帝,섭리,Opatrzność,Провидіння,Voorzienigheid,Takdir
L_SKIN_FULLHOUSE,,Full House,フルハウス,Volles Haus,Full House,Full House,Casa Cheia,Фулл-хаус,Full House,滿堂紅,满堂,풀 하우스,Full House,Фул-хаус,Volle Hand,Tam Ev
L_SKIN_BATTLEWORN,,Battleworn,戦い疲れた,Kampferprobt,Éprouvé par la bataille,Curtido en batalla,Desgastado pela Batalha,Потрёпанный в бою,Logoro dalla battaglia,戰痕累累,战痕,전투의 흔적,Poturbowany,Загартований у боях,Strijdversleten,Savaş Yıpranmış
L_SKIN_MASTEROFTHESWAMP,,Master of the Swamp,沼の主,Meister des Sumpfes,Maître du Marécage,Maestro del Pantano,Mestre do Pântano,Хозяин Болота,Signore della Palude,沼澤之主,沼泽之主,늪지대의 지배자,Władca Bagien,Володар Болота,Meester van het Moeras,Bataklık Ustası
L_SKIN_MONSOON,,Monsoon,モンスーン,Monsun,Mousson,Monzón,Monção,Муссон,Monsone,季風,雨季,장마,Monsun,Мусон,Moeson,Muson
L_SKIN_FOLLOWEROFMERAXIS,,Follower of Meraxis,メラクシスの信奉者,Anhänger von Meraxis,Disciple de Meraxis,Seguidor de Meraxis,Seguidor de Meraxis,Последователь Мераксис,Seguace di Meraxis,梅拉克西斯的追隨者,梅拉西斯的追随者,메락시스의 추종자,Wyznawca Meraxis,Послідовник Мераксіс,Volgeling van Meraxis,Meraxis'in Takipçisi
L_SKIN_FOLLOWEROFGONFURIAN,,Follower of Gonfurian,ゴンフリアンの信奉者,Anhänger von Gonfurian,Disciple de Gonfurian,Seguidor de Gonfurian,Seguidor de Gonfurian,Последователь Гонфуриана,Seguace di Gonfurian,貢弗里安的追隨者,贡弗瑞安的追随者,곤푸리안의 추종자,Wyznawca Gonfuriana,Послідовник Гонфуріана,Volgeling van Gonfurian,Gonfurian'ın Müridi
L_SKIN_FOLLOWEROFTARTARITH,,Follower of Tartarith,タルタリスの信奉者,Anhänger von Tartarith,Disciple de Tartarith,Seguidor de Tartarith,Seguidor de Tartarith,Последователь Тартарита,Seguace di Tartarith,塔塔利斯的追隨者,塔尔塔里斯的追随者,타르타리스의 추종자,Wyznawca Tartaritha,Послідовник Тартаріта,Volgeling van Tartarith,Tartarith'in Müridi
L_SKIN_SPIDERLINGS,,Spiderlings,スパイダーリング,Spinnlinge,Araignées,Arañuelas,Aracnídeos,Паучата,Ragnateline,小蜘蛛,蜘蛛幼虫,거미 유충,Pajątkowie,Павучата,Spinnetjes,Örümcek Yavruları
L_SKIN_ANDROID,,Android,アンドロイド,Android,Android,Android,Android,Андроид,Android,機器人,机器人,안드로이드,Android,Андроїд,Android,Android
L_SKIN_WIREFRAME,,Wireframe,ワイヤーフレーム,Drahtgitter,Filaire,Wireframe,Wireframe,Каркас,Wireframe,線框,线框,와이어프레임,Szkielet,Каркас,Draadmodel,Tel Çerçeve
L_SKIN_METAL,,Metal,メタル,Metall,Métal,Metal,Metal,Металл,Metallo,金屬,金属,금속,Metal,Метал,Metaal,Metal
L_SKIN_HOMUNCULUS,,Homunculus,ホムンクルス,Homunkulus,Homoncule,Homúnculo,Homúnculo,Гомункул,Homunculus,人造人,人造人,호문쿨루스,Homunkulus,Гомункул,Homunculus,Homunkulus
L_SKIN_WANDEREROFLEGEND,,Wanderer of Legend,伝説の放浪者,Wanderer der Legende,Vagabond de Légende,Vagabundo de Leyenda,Andarilho da Lenda,Легендарный Странник,Viandante della Leggenda,傳說中的流浪者,传奇漂泊者,전설의 방랑자,Legendarny Wędrowiec,Мандрівник Легенд,Legendarische Zwerver,Efsanenin Gezgini
L_SKIN_HUNTEROFLEGEND,,Hunter of Legend,伝説の狩人,Jäger der Legende,Chasseur de Légende,Cazador de Leyendas,Caçador de Lendas,Охотник на Легенду,Cacciatore di Leggende,傳說獵人,传奇猎手,전설의 사냥꾼,Łowca Legend,Мисливець Легенд,Jager van Legendes,Efsane Avcısı
L_SKIN_WITCH,,Witch,魔女,Hexe,Sorcière,Bruja,Bruxa,Ведьма,Strega,女巫,女巫,마녀,Wiedźma,Відьма,Heks,Cadı
L_SKIN_AUTUMN,,Autumn,秋,Herbst,Automne,Otoño,Outono,Осень,Autunno,秋季,秋季,가을,Jesień,Осінь,Herfst,Sonbahar
L_SKIN_SINGULARNALAS,,Singular Nalas,シングラー・ナラス,Singuläre Nalas,Nalas Singulier,Nalas Singular,Nalas Singular,Сингулярный Налас,Nalas Singolare,奇異納拉斯,奇异娜拉丝,단일 날라스,Pojedynczy Nalas,Сингулярний Налас,Enkelvoudige Nalas,Tekil Nalas
L_SKIN_METAL,,Metal,メタル,Metall,Métal,Metal,Metal,Металл,Metallo,金屬,金属,금속,Metal,Метал,Metaal,Metal
L_SKIN_FOLLOWEROFT'MEREM'RGO,,Follower of T'mere M'rgo,ト・メレ・ム・ルゴの信奉者,Anhänger von T'mere M'rgo,Disciple de T'mere M'rgo,Seguidor de T'mere M'rgo,Seguidor de T'mere M'rgo,Последователь Т'мере М'рго,Seguace di T'mere M'rgo,特米爾·姆戈的追隨者,特米尔·莫尔戈的追随者,트메레 므르고의 추종자,Wyznawca T'mere M'rgo,Послідовник Т'мере М'рго,Volgeling van T'mere M'rgo,T'mere M'rgo'nun Takipçisi
L_SKIN_MOONKIN,,Moonkin,ムーンキン,Mondkin,Sélénien,Druida Lunar,Lunáquilo,Лунный совух,Lunagufo,月光梟獸,月光,달빛야수,Lunarny Ptak,Місячний кінь,Maankin,Aykuş
L_SKIN_STARKIN,,Starkin,スターキン,Sternenkind,Starkin,Starkin,Starkin,Старкин,Starkin,星裔,星裔,별족,Gwiezdny Ród,Зоряни,Sterrentelg,Starkin
L_SKIN_CURSEDARMOR,,Cursed Armor,呪われた鎧,Verfluchte Rüstung,Armure Maudite,Armadura Maldita,Armadura Amaldiçoada,Проклятая броня,Armatura Maledetta,詛咒鎧甲,诅咒盔甲,저주받은 갑옷,Przeklęta Zbroja,Проклятий обладунок,Vervloekt Harnas,Lanetli Zırh
L_SKIN_AVENGINGSPIRIT,,Avenging Spirit,復讐の魂,Rächender Geist,Esprit Vengeur,Espíritu Vengador,Espírito Vingador,Мстительный Дух,Spirito Vendicatore,復仇之魂,复仇之魂,복수의 영혼,Mściwy Duch,Дух Помсти,Wrekende Geest,İntikamcı Ruh
L_SKIN_WARRIORSOUL,,Warrior Soul,戦士の魂,Kriegerseele,Âme de Guerrier,Alma de Guerrero,Alma Guerreira,Душа Воина,Anima del Guerriero,戰士之魂,战士之魂,전사의 영혼,Dusza Wojownika,Душа Воїна,Krijgersziel,Savaşçı Ruhu
L_SKIN_FOLLOWEROFALEXANDRIA,,Follower of Alexandria,アレクサンドリアの信奉者,Anhänger von Alexandria,Disciple d'Alexandria,Seguidor de Alexandria,Seguidor de Alexandria,Последователь Александрии,Seguace di Alexandria,亞歷山卓的追隨者,亚历山大的追随者,알렉산드리아의 추종자,Wyznawca Aleksandrii,Послідовник Александрії,Volgeling van Alexandria,Alexandria'nın Takipçisi
L_SKIN_HELLDANCER,,Hell Dancer,ヘルダンサー,Höllentänzer,Danseuse Infernale,Bailarín Infernal,Dançarina Infernal,Адская Танцовщица,Danzatore Infernale,地獄舞者,地狱舞者,지옥 무용수,Tancerz Piekieł,Танцівник Пекла,Heldanser,Cehennem Dansçısı
L_SKIN_NYASSASSIN,,Nyassassin,ニャサシン,Nyassassin,Nyassassin,Nyassasino,Nyassassin,Ньяссасин,Nyassassino,喵刺客,喵刺客,냐살인,Nyassasyn,Ньясасин,Nyassassin,Nyassassin
L_SKIN_FOLLOWEROFTENEBRIS,,Follower of Tenebris,テネブリスの信奉者,Anhänger von Tenebris,Disciple de Tenebris,Seguidor de Tenebris,Seguidor de Tenebris,Последователь Тенебриса,Seguace di Tenebris,闇黑信徒,特内布里斯的追随者,테네브리스의 추종자,Wyznawca Tenebris,Послідовник Тенебріса,Volgeling van Tenebris,Tenebris'in Müridi
L_SKIN_THREEORBS,,Three Orbs,三つの宝珠,Drei Kugeln,Trois Orbes,Tres Orbes,Três Orbes,Три Сферы,Tre Sfere,三顆寶珠,三相宝珠,세 개의 오브,Trzy Kule,Три Сфери,Drie Orbs,Üç Küre
L_SKIN_FLOWERPOWER,,Flower Power,フラワーパワー,Blumenkraft,Pouvoir Floral,Poder Floral,Poder da Flor,Сила Цветов,Potere Floreale,花之力量,花之力量,꽃의 힘,Moc Kwiatów,Сила Квітів,Bloemenkracht,Çiçek Gücü
L_SKIN_PRISMATIC,,Prismatic,プリズマティック,Prismatisch,Prismatique,Prismático,Prismático,Призматический,Prismatico,稜鏡,棱镜,프리즘,Pryzmatyczny,Призматичний,Prismatisch,Prizmatik
L_SKIN_WIZARD,,Wizard,魔法使い,Magier,Mage,Mago,Mago,Волшебник,Mago,法師,巫师,마법사,Czarodziej,Чарівник,Tovenaar,Büyücü
