Tag,Notes,English,Japanese,German,French,Spanish,Portuguese,Russian,Italian,Chinese (Traditional),Chinese (Simplified),Korean,Polish,Ukrainian,Dutch,Turkish
L_ACC_LOOSEHAIRRED,,Loose Hair (Red),垂れ髪（赤）,Offenes Haar (Rot),Cheveux Détachés (Rouge),Cabello Suelto (Rojo),Cabelo Solto (Vermelho),Распущенные Волосы (Красные),Capelli Sciolti (Rossi),鬆散髮型（紅色）,披发（红）,풀어헤친 머리 (빨강),Rozpuszczone Włosy (Czerwone),Розпущене волосся (червоне),Losse Haren (Rood),Dağınık Saç (Kırmızı)
L_ACC_LOOSEHAIRWHITE,,Loose Hair (White),白い髪（ほどけた）,Offenes Haar (Weiß),Cheveux Détachés (Blanc),Cabello Suelto (Blanco),Cabelo Solto (Branco),Распущенные волосы (белые),Capelli Sciolti (Bianchi),散落髮型（白色）,披发（白）,풀어헤친 머리 (흰색),Rozpuszczone Włosy (Białe),Розпущене волосся (біле),Losse Haren (Wit),Dağınık Saç (Beyaz)
L_ACC_MADSCIENTISTHAIRBLACK,,Mad Scientist Hair (Black),マッドサイエンティストの髪型（黒）,Verrücktes Wissenschaftlerhaar (Schwarz),Cheveux de Savant Fou (Noir),Pelo de Científico Loco (Negro),Cabelo de Cientista Maluco (Preto),Волосы Безумного Учёного (Чёрные),Capelli da Scienziato Pazzo (Nero),瘋狂科學家髮型（黑色）,疯狂科学家发型（黑）,미친 과학자 머리 (검정),Włosy Szalonego Naukowca (Czarne),Волосся Божевільного Вченого (Чорне),Gekke Wetenschapper Haar (Zwart),Çılgın Bilim İnsanı Saçı (Siyah)
L_ACC_MADSCIENTISTHAIRBLONDE,,Mad Scientist Hair (Blonde),マッドサイエンティストの髪型（ブロンド）,Verrücktes Wissenschaftlerhaar (Blond),Cheveux de Savant Fou (Blond),Pelo de Científico Loco (Rubio),Cabelo de Cientista Maluco (Loiro),Волосы Безумного Учёного (Блонд),Capelli da Scienziato Pazzo (Biondo),瘋狂科學家髮型（金色）,疯狂科学家发型（金）,미친 과학자 머리 (금발),Włosy Szalonego Naukowca (Blond),Волосся Божевільного Вченого (Блонд),Gekke Wetenschapper Haar (Blond),Deli Bilimci Saçı (Sarı)
L_ACC_MADSCIENTISTHAIRBROWN,,Mad Scientist Hair (Brown),マッドサイエンティストの髪型（茶色）,Verrücktes Wissenschaftlerhaar (Braun),Cheveux de Savant Fou (Brun),Pelo de Científico Loco (Marrón),Cabelo de Cientista Maluco (Castanho),Волосы Безумного Учёного (Коричневые),Capelli da Scienziato Pazzo (Marrone),瘋狂科學家髮型（棕色）,疯狂科学家发型（棕）,미친 과학자 머리 (갈색),Włosy Szalonego Naukowca (Brązowe),Волосся Божевільного Вченого (Коричневе),Gekke Wetenschapper Haar (Bruin),Deli Bilimci Saçı (Kahverengi)
L_ACC_MADSCIENTISTHAIRRED,,Mad Scientist Hair (Red),マッドサイエンティストの髪型（赤）,Verrücktes Wissenschaftlerhaar (Rot),Cheveux de Savant Fou (Rouge),Pelo de Científico Loco (Rojo),Cabelo de Cientista Maluco (Vermelho),Волосы Безумного Учёного (Красные),Capelli da Scienziato Pazzo (Rosso),瘋狂科學家髮型（紅色）,疯狂科学家发型（红）,미친 과학자 머리 (빨강),Włosy Szalonego Naukowca (Czerwone),Волосся Божевільного Вченого (Червоне),Gekke Wetenschapper Haar (Rood),Çılgın Bilim İnsanı Saçı (Kırmızı)
L_ACC_MADSCIENTISTHAIRWHITE,,Mad Scientist Hair (White),マッドサイエンティストの髪型（白）,Verrücktes Wissenschaftlerhaar (Weiß),Cheveux de Savant Fou (Blanc),Pelo de Científico Loco (Blanco),Cabelo de Cientista Maluco (Branco),Волосы Безумного Учёного (Белые),Capelli da Scienziato Pazzo (Bianco),瘋狂科學家髮型（白色）,疯狂科学家发型（白）,미친 과학자 머리 (흰색),Włosy Szalonego Naukowca (Białe),Волосся Божевільного Вченого (Біле),Gekke Wetenschapper Haar (Wit),Deli Bilimci Saçı (Beyaz)
L_ACC_PUMPKINPIEHAIRCUTBLACK,,Pumpkin Pie Haircut (Black),パンプキンパイヘアカット（ブラック）,Kürbiskuchen-Haarschnitt (Schwarz),Coupe Tarte à la Citrouille (Noir),Corte de Pelo Pastel de Calabaza (Negro),Corte de Cabelo Torta de Abóbora (Preto),Тыквенная Стрижка (Чёрная),Taglio di Capelli Torta di Zucca (Nero),南瓜派髮型（黑色）,南瓜派发型（黑）,호박 파이 헤어컷 (검정),Fryzura Dyniowy Placek (Czarna),Гарбузова Стрижка (Чорна),Pompoentaart Kapsel (Zwart),Balkabağı Pastası Saç Kesimi (Siyah)
L_ACC_PUMPKINPIEHAIRCUTBLONDE,,Pumpkin Pie Haircut (Blonde),パンプキンパイ・ヘアカット（ブロンド）,Kürbiskuchen-Frisur (Blond),Coupe Tarte à la Citrouille (Blonde),Corte de Pelo Pastel de Calabaza (Rubio),Corte de Cabelo Torta de Abóbora (Loiro),Тыквенная Стрижка (Блонд),Taglio di Capelli Torta di Zucca (Biondo),南瓜派髮型（金色）,南瓜派发型（金）,호박 파이 헤어컷 (금발),Fryzura Dyniowy Placek (Blond),Гарбузова Стрижка (Блонд),Pompoentaart Kapsel (Blond),Balkabağı Pastası Saç Kesimi (Sarışın)
L_ACC_PUMPKINPIEHAIRCUTBROWN,,Pumpkin Pie Haircut (Brown),パンプキンパイヘアカット（ブラウン）,Kürbiskuchen-Haarschnitt (Braun),Coupe Tarte à la Citrouille (Marron),Corte de Pelo Pastel de Calabaza (Marrón),Corte de Cabelo Torta de Abóbora (Marrom),Тыквенная Стрижка (Коричневая),Taglio di Capelli Torta di Zucca (Marrone),南瓜派髮型（棕色）,南瓜派发型（棕）,호박 파이 헤어컷 (갈색),Fryzura Dyniowy Placek (Brązowa),Гарбузова Стрижка (Коричнева),Pompoentaart Kapsel (Bruin),Balkabağı Pastası Saç Kesimi (Kahverengi)
L_ACC_PUMPKINPIEHAIRCUTRED,,Pumpkin Pie Haircut (Red),パンプキンパイヘアカット（赤）,Kürbiskuchen-Haarschnitt (Rot),Coupe Tarte à la Citrouille (Rouge),Corte de Pelo Pastel de Calabaza (Rojo),Corte de Cabelo Torta de Abóbora (Vermelho),Тыквенная Стрижка (Красная),Taglio di Capelli Torta di Zucca (Rosso),南瓜派髮型（紅）,南瓜派发型（红）,호박 파이 헤어컷 (빨강),Dyniowa Fryzura (Czerwona),Гарбузова Стрижка (Червона),Pompoentaart Kapsel (Rood),Balkabağı Pastası Saç Kesimi (Kırmızı)
L_ACC_PUMPKINPIEHAIRCUTWHITE,,Pumpkin Pie Haircut (White),パンプキンパイヘアカット（ホワイト）,Kürbiskuchen-Haarschnitt (Weiß),Coupe Tarte à la Citrouille (Blanc),Corte de Pelo Pastel de Calabaza (Blanco),Corte de Cabelo Torta de Abóbora (Branco),Тыквенная Стрижка (Белая),Taglio di Capelli Torta di Zucca (Bianco),南瓜派髮型（白色）,南瓜派发型（白）,호박 파이 헤어컷 (화이트),Fryzura Dyniowy Placek (Biała),Гарбузова Стрижка (Біла),Pompoentaart Kapsel (Wit),Balkabağı Pastası Saç Kesimi (Beyaz)
L_ACC_SPIKYHAIRBLACK,,Spiky Hair (Black),スパイキーヘア（黒）,Stacheliges Haar (Schwarz),Cheveux Hérissés (Noir),Pelo Puntiagudo (Negro),Cabelo Espetado (Preto),Колючие Волосы (Черные),Capelli a Punta (Neri),尖刺髮型（黑色）,刺头（黑）,뾰족한 머리카락 (검정),Kolczaste Włosy (Czarne),Шипувате волосся (чорне),Stekelig Haar (Zwart),Dikenli Saç (Siyah)
L_ACC_SPIKYHAIRBLONDE,,Spiky Hair (Blonde),スパイキーヘア（ブロンド）,Stacheliges Haar (Blond),Cheveux Hérissés (Blond),Pelo Puntiagudo (Rubio),Cabelo Espetado (Loiro),Колючие Волосы (Светлые),Capelli a Punta (Biondi),尖刺髮型（金色）,刺头（金）,뾰족한 머리 (금발),Kolczaste Włosy (Blond),Шипувате волосся (Блонд),Stekelig Haar (Blond),Dikenli Saç (Sarı)
L_ACC_SPIKYHAIRBROWN,,Spiky Hair (Brown),スパイキーヘア（茶）,Stacheliges Haar (Braun),Cheveux Hérissés (Brun),Pelo Puntiagudo (Marrón),Cabelo Espetado (Castanho),Колючие волосы (Коричневые),Capelli a Punta (Marroni),尖刺髮型（棕色）,刺头（棕）,뾰족한 머리카락 (갈색),Kolczaste Włosy (Brązowe),Шипувате волосся (коричневе),Stekelig Haar (Bruin),Dikenli Saç (Kahverengi)
L_ACC_SPIKYHAIRRED,,Spiky Hair (Red),スパイキーヘア（赤）,Stacheliges Haar (Rot),Cheveux Hérissés (Rouge),Pelo Puntiagudo (Rojo),Cabelo Espetado (Vermelho),Колючие Волосы (Красные),Capelli a Punta (Rossi),尖刺髮型（紅色）,刺头（红）,뾰족한 머리카락 (빨강),Kolczaste Włosy (Czerwone),Колючі Волосся (Червоні),Stekelig Haar (Rood),Dikenli Saç (Kırmızı)
L_ACC_SPIKYHAIRWHITE,,Spiky Hair (White),スパイキーヘア（白）,Stacheliges Haar (Weiß),Cheveux Hérissés (Blanc),Pelo Puntiagudo (Blanco),Cabelo Espetado (Branco),Колючие Волосы (Белые),Capelli a Punta (Bianchi),尖刺髮型（白色）,刺头（白）,뾰족한 머리카락 (흰색),Kolczaste Włosy (Białe),Шипувате волосся (біле),Stekelig Haar (Wit),Dikenli Saç (Beyaz)
L_ACC_UNBRUSHEDHAIRBLACK,,Unbrushed Hair (Black),手入れされていない髪 (黒),Ungekämmtes Haar (Schwarz),Cheveux Non Brossés (Noir),Cabello sin Cepillar (Negro),Cabelo Despenteado (Preto),Нерасчесанные Волосы (Черные),Capelli Spettinati (Nero),未梳理的頭髮（黑色）,乱发（黑）,빗질하지 않은 머리 (검정),Nieuczesane Włosy (Czarne),Нерозчесане волосся (чорне),Ongekamd Haar (Zwart),Taranmamış Saç (Siyah)
L_ACC_UNBRUSHEDHAIRBLONDE,,Unbrushed Hair (Blonde),手入れされていない髪 (ブロンド),Ungekämmtes Haar (Blond),Cheveux Non Brossés (Blond),Cabello sin Cepillar (Rubio),Cabelo Despenteado (Loiro),Нерасчесанные Волосы (Светлые),Capelli Spettinati (Biondi),未梳理的頭髮（金色）,乱发（金）,빗질하지 않은 머리 (금발),Nieuczesane Włosy (Blond),Нерозчесане волосся (Блонд),Ongekamd Haar (Blond),Taranmamış Saç (Sarı)
L_ACC_UNBRUSHEDHAIRBROWN,,Unbrushed Hair (Brown),手入れされていない髪 (茶色),Ungekämmtes Haar (Braun),Cheveux Non Brossés (Marron),Cabello sin Cepillar (Marrón),Cabelo Despenteado (Castanho),Нерасчесанные Волосы (Коричневые),Capelli Spettinati (Marrone),未梳理的頭髮（棕色）,乱发（棕）,빗질하지 않은 머리 (갈색),Nieuczesane Włosy (Brązowe),Нерозчесане волосся (коричневе),Ongekamd Haar (Bruin),Taranmamış Saç (Kahverengi)
L_ACC_UNBRUSHEDHAIRRED,,Unbrushed Hair (Red),手入れされていない髪 (赤),Ungekämmtes Haar (Rot),Cheveux Non Brossés (Rouge),Cabello sin Cepillar (Rojo),Cabelo Despenteado (Vermelho),Нерасчесанные Волосы (Красные),Capelli Spettinati (Rossi),未梳理的頭髮（紅色）,乱发（红）,빗질하지 않은 머리 (빨강),Nieuczesane Włosy (Czerwone),Нерозчесане волосся (червоне),Ongekamd Haar (Rood),Taranmamış Saç (Kırmızı)
L_ACC_UNBRUSHEDHAIRWHITE,,Unbrushed Hair (White),手入れされていない髪 (白),Ungekämmtes Haar (Weiß),Cheveux Non Brossés (Blanc),Cabello sin Cepillar (Blanco),Cabelo Despenteado (Branco),Нерасчесанные Волосы (Белые),Capelli Spettinati (Bianchi),未梳理的頭髮（白色）,乱发（白）,빗질하지 않은 머리 (하얀색),Nieuczesane Włosy (Białe),Нерозчесане волосся (біле),Ongekamd Haar (Wit),Taranmamış Saç (Beyaz)
L_ACC_WINDSWEPTHAIRBLACK,,Windswept Hair (Black),風に吹かれた髪 (黒),Windgepeitschtes Haar (Schwarz),Cheveux Ébouriffés (Noir),Cabello Agitado por el Viento (Negro),Cabelo Esvoaçante (Preto),Растрепанные Волосы (Черные),Capelli Mossi dal Vento (Nero),風拂髮型（黑色）,风拂发型（黑）,바람에 날리는 머리카락 (검정),Rozwiane Włosy (Czarne),Розвіяне вітром волосся (чорне),Windverwarde Haren (Zwart),Rüzgarda Savrulan Saç (Siyah)
L_ACC_WINDSWEPTHAIRBLONDE,,Windswept Hair (Blonde),風に吹かれた髪（ブロンド）,Windgepeitschtes Haar (Blond),Cheveux Balayés par le Vent (Blond),Cabello Agitado por el Viento (Rubio),Cabelo Esvoaçante (Loiro),Растрепанные Волосы (Светлые),Capelli Mossi dal Vento (Biondi),風拂髮型（金色）,风拂发型（金）,바람에 날리는 머리카락 (금발),Rozwiane Włosy (Blond),Розвіяне вітром волосся (блонд),Windverwarde Haren (Blond),Rüzgarda Savrulan Saç (Sarışın)
L_ACC_WINDSWEPTHAIRBROWN,,Windswept Hair (Brown),風に吹かれた髪 (茶色),Windgezaustes Haar (Braun),Cheveux Balayés par le Vent (Brun),Cabello Agitado por el Viento (Marrón),Cabelo Esvoaçante (Castanho),Растрепанные Волосы (Коричневые),Capelli Mossi dal Vento (Marrone),風拂髮型（棕色）,风拂发型（棕）,바람에 날리는 머리카락 (갈색),Rozwiane Włosy (Brązowe),Розвіяне вітром волосся (каштанове),Windverwarde Haren (Bruin),Rüzgarda Savrulan Saç (Kahverengi)
L_ACC_WINDSWEPTHAIRRED,,Windswept Hair (Red),風に吹かれた髪 (赤),Windgezaustes Haar (Rot),Cheveux Balayés par le Vent (Rouge),Cabello Agitado por el Viento (Rojo),Cabelo Esvoaçante (Vermelho),Растрепанные Волосы (Красные),Capelli Mossi dal Vento (Rosso),風拂髮型（紅）,风拂发型（红）,바람에 날리는 머리카락 (빨강),Rozwiane Włosy (Czerwone),Розвіяне вітром волосся (червоне),Windverwarde Haren (Rood),Rüzgarda Savrulan Saç (Kırmızı)
L_ACC_WINDSWEPTHAIRWHITE,,Windswept Hair (White),風に吹かれた髪（白）,Windverwehtes Haar (Weiß),Cheveux Balayés par le Vent (Blanc),Cabello Agitado por el Viento (Blanco),Cabelo Agitado pelo Vento (Branco),Развевающиеся волосы (белые),Capelli Mossi dal Vento (Bianco),風拂髮型（白色）,风拂发型（白）,바람에 날리는 머리카락 (흰색),Rozwiane Włosy (Białe),Розвіяне вітром волосся (біле),Windverwarde Haren (Wit),Rüzgarda Savrulan Saç (Beyaz)
L_ACC_COWBOYHATBLACK,,Cowboy Hat (Black),カウボーイハット（黒）,Cowboyhut (Schwarz),Chapeau de Cow-boy (Noir),Sombrero Vaquero (Negro),Chapéu de Cowboy (Preto),Ковбойская шляпа (Чёрная),Cappello da Cowboy (Nero),牛仔帽（黑色）,牛仔帽（黑）,카우보이 모자 (검정),Kowbojski Kapelusz (Czarny),Ковбойський капелюх (чорний),Cowboyhoed (Zwart),Kovboy Şapkası (Siyah)
L_ACC_COWBOYHATTAN,,Cowboy Hat (Tan),カウボーイハット（タン）,Cowboyhut (Hellbraun),Chapeau de Cow-boy (Beige),Sombrero Vaquero (Canela),Chapéu de Cowboy (Bege),Ковбойская шляпа (Загар),Cappello da Cowboy (Marrone Chiaro),牛仔帽（棕色）,牛仔帽（褐）,카우보이 모자 (황갈색),Kowbojski Kapelusz (Jasnobrązowy),Ковбойський капелюх (світло-коричневий),Cowboyhoed (Beige),Kovboy Şapkası (Açık Kahve)
L_ACC_COWBOYHATWHITE,,Cowboy Hat (White),カウボーイハット（白）,Cowboyhut (Weiß),Chapeau de Cow-boy (Blanc),Sombrero Vaquero (Blanco),Chapéu de Cowboy (Branco),Ковбойская шляпа (Белая),Cappello da Cowboy (Bianco),牛仔帽（白色）,牛仔帽（白）,카우보이 모자 (흰색),Kowbojski Kapelusz (Biały),Ковбойський капелюх (білий),Cowboyhoed (Wit),Kovboy Şapkası (Beyaz)
L_ACC_CROWNMETAL,,Crown (Metal),冠（金属）,Krone (Metall),Couronne (Métal),Corona (Metal),Coroa (Metal),Корона (Металл),Corona (Metallo),金屬皇冠,王冠（金属）,왕관 (금속),Korona (Metal),Корона (Метал),Kroon (Metaal),Taç (Metal)
L_ACC_CROWNMONSTER,,Crown (Monster),クラウン（モンスター）,Krone (Monster),Couronne (Monstre),Corona (Monstruo),Coroa (Monstro),Корона (Монстр),Corona (Mostro),王冠（怪物）,王冠（怪物）,왕관 (몬스터),Korona (Potwór),Корона (Монстр),Kroon (Monster),Taç (Canavar)
L_ACC_CROWNREGAL,,Crown (Regal),王冠（王家の）,Krone (Königlich),Couronne (Royale),Corona (Regia),Coroa (Régia),Корона (Королевская),Corona (Regale),王冠（華貴）,王冠（华贵）,왕관 (왕족의),Korona (Królewska),Корона (Королівська),Kroon (Koninklijk),Taç (Soylu)
L_ACC_CROWNTIARA,,Crown (Tiara),王冠（ティアラ）,Krone (Tiara),Couronne (Tiare),Corona (Tiara),Coroa (Tiara),Корона (Тиара),Corona (Tiara),皇冠（頭飾）,王冠（冠冕）,왕관 (티아라),Korona (Tiara),Корона (Тіара),Kroon (Tiara),Taç (Tiara)
L_ACC_CROWNWICKED,,Crown (Wicked),冠（邪悪）,Krone (Boshaft),Couronne (Maléfique),Corona (Malvada),Coroa (Maligna),Корона (Зловещая),Corona (Malvagia),王冠（邪惡）,王冠（邪恶）,왕관 (사악한),Korona (Złowroga),Корона (Зловісна),Kroon (Kwaadaardig),Taç (Kötücül)
L_ACC_PARTYHATBLUE,,Party Hat (Blue),パーティーハット（青）,Partyhut (Blau),Chapeau de fête (Bleu),Gorro de Fiesta (Azul),Chapéu de Festa (Azul),Праздничный колпак (Синий),Cappello da Festa (Blu),派對帽（藍）,派对帽（蓝）,파티 모자 (파랑),Czapeczka Imprezowa (Niebieska),Святкова шапочка (Синя),Feesthoedje (Blauw),Parti Şapkası (Mavi)
L_ACC_PARTYHATGREEN,,Party Hat (Green),パーティーハット（緑）,Partyhut (Grün),Chapeau de fête (Vert),Gorro de Fiesta (Verde),Chapéu de Festa (Verde),Праздничный колпак (Зелёный),Cappello da Festa (Verde),派對帽（綠色）,派对帽（绿）,파티 모자 (초록색),Czapeczka Imprezowa (Zielona),Святкова шапочка (зелена),Feesthoedje (Groen),Parti Şapkası (Yeşil)
L_ACC_PARTYHATPINK,,Party Hat (Pink),パーティーハット（ピンク）,Partyhut (Rosa),Chapeau de fête (Rose),Gorro de Fiesta (Rosa),Chapéu de Festa (Rosa),Праздничный колпак (розовый),Cappello da Festa (Rosa),派對帽（粉紅）,派对帽（粉）,파티 모자 (핑크),Czapeczka Imprezowa (Różowa),Святкова шапочка (рожева),Feesthoedje (Roze),Parti Şapkası (Pembe)
L_ACC_PARTYHATRED,,Party Hat (Red),パーティーハット（赤）,Partyhut (Rot),Chapeau de fête (Rouge),Gorro de Fiesta (Rojo),Chapéu de Festa (Vermelho),Праздничный колпак (Красный),Cappello da Festa (Rosso),派對帽（紅）,派对帽（红）,파티 모자 (빨강),Czapeczka Imprezowa (Czerwona),Святкова шапочка (Червона),Feesthoedje (Rood),Parti Şapkası (Kırmızı)
L_ACC_PARTYHATWHITE,,Party Hat (White),パーティーハット（白）,Partyhut (Weiß),Chapeau de fête (Blanc),Gorro de Fiesta (Blanco),Chapéu de Festa (Branco),Праздничный колпак (Белый),Cappello da Festa (Bianco),派對帽（白色）,派对帽（白）,파티 모자 (흰색),Czapeczka Imprezowa (Biała),Святкова шапочка (Біла),Feesthoedje (Wit),Parti Şapkası (Beyaz)
L_ACC_PIRATEHATBLACK,,Pirate Hat (Black),海賊の帽子（黒）,Piratenhut (Schwarz),Chapeau de Pirate (Noir),Sombrero Pirata (Negro),Chapéu de Pirata (Preto),Пиратская шляпа (Чёрная),Cappello da Pirata (Nero),海盜帽（黑色）,海盗帽（黑）,해적 모자 (검정),Piracki Kapelusz (Czarny),Піратський капелюх (чорний),Piratenhoed (Zwart),Korsan Şapkası (Siyah)
L_ACC_PIRATEHATRED,,Pirate Hat (Red),海賊の帽子（赤）,Piratenhut (Rot),Chapeau de Pirate (Rouge),Sombrero Pirata (Rojo),Chapéu de Pirata (Vermelho),Пиратская шляпа (красная),Cappello da Pirata (Rosso),海盜帽（紅色）,海盗帽（红）,해적 모자 (빨강),Piracki Kapelusz (Czerwony),Піратський капелюх (Червоний),Piratenhoed (Rood),Korsan Şapkası (Kırmızı)
L_ACC_STRAWHATDARK,,Straw Hat (Dark),麦わら帽子（黒）,Strohhut (Dunkel),Chapeau de Paille (Sombre),Sombrero de Paja (Oscuro),Chapéu de Palha (Escuro),Соломенная Шляпа (Тёмная),Cappello di Paglia (Scuro),草帽（暗）,草帽（深色）,짚모자 (다크),Słomiany Kapelusz (Ciemny),Солом'яний капелюх (Темний),Strohoed (Donker),Hasır Şapka (Karanlık)
L_ACC_STRAWHATLIGHT,,Straw Hat (Light),麦わら帽子（軽装）,Strohhut (Leicht),Chapeau de Paille (Léger),Sombrero de Paja (Ligero),Chapéu de Palha (Leve),Соломенная шляпа (Легкая),Cappello di Paglia (Leggero),草帽（輕型）,草帽（浅色）,밀짚모자 (경량),Słomiany Kapelusz (Lekki),Солом'яний капелюх (Легкий),Strohoed (Licht),Hasır Şapka (Hafif)
L_ACC_TOPHATBLACK,,Top Hat (Black),トップハット（黒）,Zylinder (Schwarz),Chapeau Haut-de-forme (Noir),Sombrero de Copa (Negro),Cartola (Preta),Цилиндр (Чёрный),Cilindro (Nero),高帽子（黑色）,礼帽（黑）,실크햇 (검정),Cylinder (Czarny),Циліндр (Чорний),Hoge Hoed (Zwart),Silindir Şapka (Siyah)
L_ACC_TOPHATWHITE,,Top Hat (White),白いシルクハット,Zylinder (Weiß),Chapeau haut-de-forme (Blanc),Sombrero de Copa (Blanco),Cartola (Branca),Цилиндр (Белый),Cappello a Cilindro (Bianco),白色禮帽,礼帽（白）,실크햇 (흰색),Cylinder (Biały),Циліндр (Білий),Hoge Hoed (Wit),Silindir Şapka (Beyaz)
L_ACC_WIZARDHATBLACK,,Wizard Hat (Black),魔法使いの帽子（黒）,Zauberhut (Schwarz),Chapeau de Mage (Noir),Sombrero de Mago (Negro),Chapéu de Mago (Preto),Шляпа Волшебника (Чёрная),Cappello da Mago (Nero),巫師帽（黑色）,巫师帽（黑）,마법사 모자 (검정),Kapelusz Czarodzieja (Czarny),Чаклунський капелюх (Чорний),Tovenaarshoed (Zwart),Büyücü Şapkası (Siyah)
L_ACC_WIZARDHATBLUE,,Wizard Hat (Blue),魔法使いの帽子（青）,Zauberhut (Blau),Chapeau de Mage (Bleu),Sombrero de Mago (Azul),Chapéu de Mago (Azul),Шляпа Волшебника (Синяя),Cappello da Mago (Blu),巫師帽（藍）,巫师帽（蓝）,마법사 모자 (파란색),Kapelusz Czarodzieja (Niebieski),Чаклунський капелюх (Синій),Tovenaarshoed (Blauw),Büyücü Şapkası (Mavi)
L_ACC_WIZARDHATGREEN,,Wizard Hat (Green),魔法使いの帽子（緑）,Zauberhut (Grün),Chapeau de Mage (Vert),Sombrero de Mago (Verde),Chapéu de Mago (Verde),Шляпа Волшебника (Зелёная),Cappello da Mago (Verde),巫師帽（綠）,巫师帽（绿）,마법사 모자 (초록색),Kapelusz Czarodzieja (Zielony),Чаклунський капелюх (Зелений),Tovenaarshoed (Groen),Büyücü Şapkası (Yeşil)
L_ACC_WIZARDHATPURPLE,,Wizard Hat (Purple),魔法使いの帽子（紫）,Zauberhut (Lila),Chapeau de Mage (Violet),Sombrero de Mago (Púrpura),Chapéu de Mago (Roxo),Шляпа волшебника (Фиолетовая),Cappello da Mago (Viola),巫師帽（紫色）,巫师帽（紫）,마법사 모자 (보라색),Kapelusz Czarodzieja (Fioletowy),Чаклунський капелюх (Фіолетовий),Tovenaarshoed (Paars),Büyücü Şapkası (Mor)
L_ACC_WIZARDHATRED,,Wizard Hat (Red),魔法使いの帽子（赤）,Zauberhut (Rot),Chapeau de Mage (Rouge),Sombrero de Mago (Rojo),Chapéu de Mago (Vermelho),Шляпа Волшебника (Красная),Cappello da Mago (Rosso),巫師帽（紅）,巫师帽（红）,마법사 모자 (빨강),Kapelusz Czarodzieja (Czerwony),Чаклунський капелюх (Червоний),Tovenaarshoed (Rood),Büyücü Şapkası (Kırmızı)
L_ACC_WIZARDHATWHITE,,Wizard Hat (White),魔法使いの帽子（白）,Zauberhut (Weiß),Chapeau de Mage (Blanc),Sombrero de Mago (Blanco),Chapéu de Mago (Branco),Шляпа Волшебника (Белая),Cappello da Mago (Bianco),巫師帽（白）,巫师帽（白）,마법사 모자 (흰색),Kapelusz Czarodzieja (Biały),Чаклунський капелюх (Білий),Tovenaarshoed (Wit),Büyücü Şapkası (Beyaz)
L_ACC_PUMPKINHEAD,,Pumpkin Head,カボチャ頭,Kürbiskopf,Tête de Citrouille,Cabeza de Calabaza,Cabeça de Abóbora,Тыквенная Голова,Testa di Zucca,南瓜頭,南瓜头,호박 머리,Dyniogłowy,Гарбузова Голова,Pompoen Hoofd,Balkabağı Kafa
L_ACC_EXECUTIONERHOOD,,Executioner Hood,処刑人の頭巾,Henkerkapuze,Capuche du Bourreau,Capucha del Verdugo,Capuz do Carrasco,Капюшон Палача,Cappuccio del Boia,劊子手頭罩,刽子手兜帽,집행인 두건,Kaptur Kata,Капюшон Ката,Beulskap,Cellat Başlığı
L_ACC_MASKCLOWN,,Mask (Clown),マスク（ピエロ）,Maske (Clown),Masque (Clown),Máscara (Payaso),Máscara (Palhaço),Маска (Клоун),Maschera (Clown),面具（小丑）,面具（小丑）,가면 (광대),Maska (Klaun),Маска (Клоун),Masker (Clown),Maske (Palyaço)
L_ACC_MASKBLACKDOMINO,,Mask (Black Domino),仮面（黒いドミノ）,Maske (Schwarzes Domino),Masque (Domino Noir),Máscara (Dominó Negro),Máscara (Dominó Negro),Маска (Черное Домино),Maschera (Domino Nero),面具（黑色多米諾）,面具（黑/舞会）,가면 (블랙 도미노),Maska (Czarne Domino),Маска (Чорне Доміно),Masker (Zwarte Domino),Maske (Siyah Domino)
L_ACC_MASKWHITEDOMINO,,Mask (White Domino),仮面（白いドミノ）,Maske (Weißes Domino),Masque (Domino Blanc),Máscara (Dominó Blanco),Máscara (Dominó Branco),Маска (Белое Домино),Maschera (Domino Bianco),面具（白色多米諾）,面具（白/舞会）,가면 (화이트 도미노),Maska (Biała Domino),Маска (Біле Доміно),Masker (Wit Domino),Maske (Beyaz Domino)
L_ACC_MASKGAS,,Mask (Gas),マスク（ガス）,Gasmaske,Masque à gaz,Máscara (Gas),Máscara (Gás),Противогаз,Maschera (Gas),防毒面具,面具（毒气）,마스크 (가스),Maska (Gazowa),Протигаз,Gasmasker,Gaz Maskesi
L_ACC_MASKHALF,,Mask (Half),マスク（ハーフ）,Maske (Halb),Masque (Moitié),Máscara (Media),Máscara (Metade),Маска (Половина),Maschera (Metà),面具（半）,面具（半）,가면 (반),Maska (Połowa),Маска (Половина),Masker (Half),Maske (Yarım)
L_ACC_MASKHALFSKULL,,Mask (Half Skull),仮面（半頭蓋骨）,Maske (Halbschädel),Masque (Demi-Crâne),Máscara (Media Calavera),Máscara (Meio Crânio),Маска (Половина Черепа),Maschera (Mezzo Teschio),面具（半骷髏）,面具（半/骷髅）,가면 (반쪽 해골),Maska (Połowa Czaszki),Маска (Напівчереп),Masker (Halve Schedel),Maske (Yarım Kafatası)
