action_token,file,row,english_count,german_count,english,german
{ACTION_attacks},ui.csv,1808,1,1,"After the bearer {ACTION_attacks} an enemy with {CONDNAME_DEBUFF_BLIND}, it afflicts the target with a random debuff.","Nachdem der Träger einen Feind mit {CONDNAME_DEBUFF_BLIND} {ACTION_attacks}, belegt er das Ziel mit einem zufälligen Debuff."
{ACTION_cast},ui.csv,1812,1,1,{CONDNAME_DEBUFF_BLIND} enemies' spells that are {ACTION_cast} on the bearer are 50% less potent.,"{CONDNAME_DEBUFF_BLIND} Gegner-Zauber, die auf den Träger {ACTION_cast} werden, sind 50% weniger wirksam."
{ACTION_cast},ui.csv,1813,1,1,The bearer can {ACTION_cast} single-target spells on {CONDNAME_DEBUFF_BLIND} creatures without consuming any {STAT_charges}.,"Der Träger kann Einzelziel-Zauber auf {CONDNAME_DEBUFF_BLIND} Kreaturen {ACTION_cast}, ohne dabei {STAT_charges} zu verbrauchen."
{ACTION_attacks},ui.csv,1814,1,1,"After this relic {ACTION_attacks}, it has a 20% chance to {ACTION_cast} [icons,1984]Murder of Crows for each enemy with {CONDNAME_DEBUFF_BLIND}.","Nachdem diese Relikt {ACTION_attacks}, hat sie eine 20% Chance, [icons,1984]Krähenschwarm für jeden Feind mit {CONDNAME_DEBUFF_BLIND} zu {ACTION_cast}."
{ACTION_cast},ui.csv,1814,1,1,"After this relic {ACTION_attacks}, it has a 20% chance to {ACTION_cast} [icons,1984]Murder of Crows for each enemy with {CONDNAME_DEBUFF_BLIND}.","Nachdem diese Relikt {ACTION_attacks}, hat sie eine 20% Chance, [icons,1984]Krähenschwarm für jeden Feind mit {CONDNAME_DEBUFF_BLIND} zu {ACTION_cast}."
{ACTION_attacks},ui.csv,1815,1,1,"After this relic or its bearer {ACTION_attacks}, it afflicts its target with {CONDNAME_DEBUFF_BLIGHT}.","Nachdem diese Relikt oder ihr Träger {ACTION_attacks}, befällt sie ihr Ziel mit {CONDNAME_DEBUFF_BLIGHT}."
{ACTION_attacked},ui.csv,1816,1,1,"After the bearer is {ACTION_attacked}, this relic {ACTION_attacks} the enemy.","Nachdem der Träger {ACTION_attacked} wurde, {ACTION_attacks} diese Relikt den Feind."
{ACTION_attacks},ui.csv,1816,1,1,"After the bearer is {ACTION_attacked}, this relic {ACTION_attacks} the enemy.","Nachdem der Träger {ACTION_attacked} wurde, {ACTION_attacks} diese Relikt den Feind."
{ACTION_casts},ui.csv,1817,1,1,"At the start of its bearer's turn, this relic {ACTION_casts} [icons,1972]Minor Healing on each enemy with {CONDNAME_DEBUFF_BLIGHT}.","Zu Beginn des Zuges seines Trägers {ACTION_casts} diese Relikt [icons,1972]Leichte Heilung auf jeden Feind mit {CONDNAME_DEBUFF_BLIGHT}."
{ACTION_casts},ui.csv,1823,1,1,This relic {ACTION_casts} spells as if it has 30% more {STAT_intelligence} for each enemy with {CONDNAME_DEBUFF_BLIGHT}.,"Dieses Relikt {ACTION_casts} Zauber, als hätte es 30% mehr {STAT_intelligence} für jeden Feind mit {CONDNAME_DEBUFF_BLIGHT}."
{ACTION_casts},ui.csv,1824,2,2,"After the bearer {ACTION_casts} a healing spell on an enemy with {CONDNAME_DEBUFF_BLIGHT}, this relic {ACTION_casts} [icons,1972]Major Healing on the target.","Nachdem der Träger einen Heilzauber auf einen Gegner mit {CONDNAME_DEBUFF_BLIGHT} {ACTION_casts}, {ACTION_casts} diese Relikt [icons,1972]Große Heilung auf das Ziel."
{ACTION_attacks},ui.csv,1826,2,2,"After the bearer {ACTION_attacks}, this relic {ACTION_attacks} the enemy as well.","Nachdem der Träger {ACTION_attacks}, {ACTION_attacks} dieses Relikt den Feind ebenfalls."
{ACTION_attack},ui.csv,1829,1,1,"At the start of each enemy's turn, this relic has a 25% chance to {ACTION_attack} it.","Zu Beginn jedes Zuges eines Gegners hat diese Relikt eine 25% Chance, ihn zu {ACTION_attack}."
{ACTION_attacks},ui.csv,1832,1,1,"When this relic {ACTION_attacks}, it has a 25% chance to damage all enemies.","Wenn diese Relikt {ACTION_attacks}, besteht eine 25% Chance, allen Feinden Schaden zuzufügen."
{ACTION_defends},ui.csv,1837,1,1,The bearer {ACTION_defends} at the end of its turn.,Der Träger {ACTION_defends} am Ende seines Zuges.
{ACTION_cast},ui.csv,1838,1,1,"At the start of each enemy's turn, this relic has a 10% chance to {ACTION_cast} [icons,1976]Soothing Breeze.""","Zu Beginn des Zuges jedes Gegners hat diese Relikt eine 10% Chance, {ACTION_cast} [icons,1976]Beruhigende Brise."
{ACTION_casts},ui.csv,1842,1,1,"At the start of the bearer's turn, this relic {ACTION_casts} [icons,1972]Zephyr.","Zu Beginn des Zuges des Trägers {ACTION_casts} diese Relikt [icons,1972]Zephyr."
{ACTION_attack},ui.csv,1846,1,1,"At the start of each enemy's turn, this relic has a 20% chance to {ACTION_attack} that enemy.","Zu Beginn jedes Zuges eines Gegners hat diese Relikt eine 20% Chance, diesen Gegner zu {ACTION_attack}."
{ACTION_casts},ui.csv,1854,1,1,"After the bearer dodges, this relic {ACTION_casts} [icons,1976]Earthquake.","Nachdem der Träger ausweicht, {ACTION_casts} diese Relikt [icons,1976]Erdbeben."
{ACTION_attacks},ui.csv,1855,2,2,"After the bearer {ACTION_attacks} an enemy, the enemy {ACTION_attacks} itself. The amount of damage dealt is based on the bearer's {STAT_attack}.","Nachdem der Träger einen Feind {ACTION_attacks}, {ACTION_attacks} der Feind sich selbst. Die Höhe des verursachten Schadens basiert auf dem {STAT_attack} des Trägers."
{ACTION_attacks},ui.csv,1856,2,2,"After an enemy {ACTION_attacks} itself, this relic {ACTION_attacks} it as well.","Nachdem ein Gegner sich selbst {ACTION_attacks}, {ACTION_attacks} diese Relikt ihn ebenfalls."
{ACTION_casts},ui.csv,1857,2,2,"After an enemy {ACTION_casts} a healing spell, it {ACTION_casts} it on the bearer as well.","Nachdem ein Feind einen Heilzauber {ACTION_casts}, {ACTION_casts} er ihn auch auf den Träger."
{ACTION_attacks},ui.csv,1858,1,1,"After this relic or its bearer {ACTION_attacks} an enemy, it removes the enemy's {ACTION_defending} status.","Nachdem diese Relikt oder ihr Träger einen Feind {ACTION_attacks}, entfernt sie den {ACTION_defending}-Status des Feindes."
{ACTION_defending},ui.csv,1858,1,1,"After this relic or its bearer {ACTION_attacks} an enemy, it removes the enemy's {ACTION_defending} status.","Nachdem diese Relikt oder ihr Träger einen Feind {ACTION_attacks}, entfernt sie den {ACTION_defending}-Status des Feindes."
{ACTION_attacks},ui.csv,1859,1,1,"After this relic {ACTION_attacks}, it has a 50% chance to {ACTION_attack} an additional enemy. This effect can occur repeatedly.","Nachdem diese Relikt {ACTION_attacks}, besteht eine 50% Chance, dass sie einen zusätzlichen Feind {ACTION_attack}. Dieser Effekt kann wiederholt auftreten."
{ACTION_attack},ui.csv,1859,1,1,"After this relic {ACTION_attacks}, it has a 50% chance to {ACTION_attack} an additional enemy. This effect can occur repeatedly.","Nachdem diese Relikt {ACTION_attacks}, besteht eine 50% Chance, dass sie einen zusätzlichen Feind {ACTION_attack}. Dieser Effekt kann wiederholt auftreten."
{ACTION_attacks},ui.csv,1861,1,1,"After this relic or its bearer {ACTION_attacks} an enemy, they remove the enemy's {ACTION_provoking} status.","Nachdem diese Relikt oder ihr Träger einen Feind {ACTION_attacks}, entfernen sie den {ACTION_provoking}-Status des Feindes."
{ACTION_provoking},ui.csv,1861,1,1,"After this relic or its bearer {ACTION_attacks} an enemy, they remove the enemy's {ACTION_provoking} status.","Nachdem diese Relikt oder ihr Träger einen Feind {ACTION_attacks}, entfernen sie den {ACTION_provoking}-Status des Feindes."
{ACTION_casts},ui.csv,1862,2,2,"After an enemy {ACTION_casts} a spell that grants a buff, it {ACTION_casts} it on the bearer as well.","Nachdem ein Feind einen Zauber {ACTION_casts}, der einen Buff gewährt, {ACTION_casts} er ihn auch auf den Träger."
{ACTION_attacks},ui.csv,1863,1,1,"After this relic {ACTION_attacks}, it increases the bearer's {STAT_speed} by 5%.","Nachdem diese Relikt {ACTION_attacks}, erhöht sie die {STAT_speed} des Trägers um 5%."
{ACTION_casts},ui.csv,1864,2,2,"After an enemy {ACTION_casts} a stat-boosting spell, it {ACTION_casts} it on the bearer as well.","Nachdem ein Feind einen attributssteigernden Zauber {ACTION_casts}, {ACTION_casts} er ihn auch auf den Träger."
{ACTION_attacked},ui.csv,1865,1,1,"After the bearer {ACTION_attacks} or is {ACTION_attacked}, it afflicts the enemy with {CONDNAME_DEBUFF_BLEED}.","Nachdem der Träger {ACTION_attacks} oder {ACTION_attacked} wird, fügt er dem Gegner {CONDNAME_DEBUFF_BLEED} zu."
{ACTION_attacks},ui.csv,1865,1,1,"After the bearer {ACTION_attacks} or is {ACTION_attacked}, it afflicts the enemy with {CONDNAME_DEBUFF_BLEED}.","Nachdem der Träger {ACTION_attacks} oder {ACTION_attacked} wird, fügt er dem Gegner {CONDNAME_DEBUFF_BLEED} zu."
{ACTION_attack},ui.csv,1868,1,1,"After an enemy takes damage from {CONDNAME_DEBUFF_BLEED}, this relic has a 25% chance to {ACTION_attack} it.","Nachdem ein Feind Schaden durch {CONDNAME_DEBUFF_BLEED} erlitten hat, hat diese Relikt eine 25% Chance, ihn zu {ACTION_attack}."
{ACTION_attacks},ui.csv,1869,1,1,"After this relic or its bearer {ACTION_attacks} an enemy with {CONDNAME_DEBUFF_BLEED}, it has a 25% chance to take damage from this debuff immediately.","Nachdem diese Relikt oder ihr Träger einen Feind mit {CONDNAME_DEBUFF_BLEED} {ACTION_attacks}, besteht eine 25% Chance, dass dieser sofort Schaden durch diesen Debuff erleidet."
{ACTION_cast},ui.csv,1870,1,1,"At the start of each enemy's turn, this relic has a 20% chance to {ACTION_cast} [icons,1976]Mangle on it.","Zu Beginn des Zuges jedes Feindes hat diese Relikt eine 20% Chance, [icons,1976]Zerfleischen auf ihn zu {ACTION_cast}."
{ACTION_attack},ui.csv,1872,1,1,"After an enemy takes damage from {CONDNAME_DEBUFF_BLEED}, the bearer has a 25% chance to {ACTION_attack} it.","Nachdem ein Feind Schaden durch {CONDNAME_DEBUFF_BLEED} erleidet, hat der Träger eine 25% Chance, ihn zu {ACTION_attack}."
{ACTION_attacks},ui.csv,1874,1,1,"After the bearer {ACTION_attacks} a target with {CONDNAME_DEBUFF_BLEED}, this relic {ACTION_casts} [icons,1968]Lacerate on the target.","Nachdem der Träger ein Ziel mit {CONDNAME_DEBUFF_BLEED} {ACTION_attacks}, {ACTION_casts} diese Relikt [icons,1968]Zerfleischen auf das Ziel."
{ACTION_casts},ui.csv,1874,1,1,"After the bearer {ACTION_attacks} a target with {CONDNAME_DEBUFF_BLEED}, this relic {ACTION_casts} [icons,1968]Lacerate on the target.","Nachdem der Träger ein Ziel mit {CONDNAME_DEBUFF_BLEED} {ACTION_attacks}, {ACTION_casts} diese Relikt [icons,1968]Zerfleischen auf das Ziel."
{ACTION_attacks},ui.csv,1875,1,1,"After the bearer {ACTION_attacks}, it afflicts its target with {CONDNAME_DEBUFF_SCORN}.","Nachdem der Träger {ACTION_attacks}, belegt er sein Ziel mit {CONDNAME_DEBUFF_SCORN}."
{ACTION_attacks},ui.csv,1876,1,1,"After the bearer afflicts an enemy with {CONDNAME_DEBUFF_SCORN}, this relic {ACTION_attacks} it.","Nachdem der Träger einen Feind mit {CONDNAME_DEBUFF_SCORN} belegt hat, {ACTION_attacks} diese Relikt ihn."
{ACTION_casts},ui.csv,1877,1,1,"After the bearer {ACTION_casts} a single-target spell on an enemy, it afflicts the target with {CONDNAME_DEBUFF_SILENCE}.","Nachdem der Träger einen Einzelziel-Zauber auf einen Feind {ACTION_casts}, belegt er das Ziel mit {CONDNAME_DEBUFF_SILENCE}."
{ACTION_casts},ui.csv,1878,1,1,"After the bearer afflicts an enemy with {CONDNAME_DEBUFF_SILENCE}, this relic {ACTION_casts} a random single-target spell on it.","Nachdem der Träger einen Feind mit {CONDNAME_DEBUFF_SILENCE} belegt hat, {ACTION_casts} diese Relikt einen zufälligen Einzelzielzauber auf ihn."
{ACTION_casts},ui.csv,1879,1,1,"After the bearer afflicts an enemy with {CONDNAME_DEBUFF_SCORN} and the enemy already has {CONDNAME_DEBUFF_SILENCE}, this relic {ACTION_casts} [icons,1976]Meteor Shower.","Nachdem der Träger einen Feind mit {CONDNAME_DEBUFF_SCORN} belegt und der Feind bereits {CONDNAME_DEBUFF_SILENCE} hat, {ACTION_casts} dieses Relikt [icons,1976]Meteoritenschauer."
{ACTION_casts},ui.csv,1880,1,1,"After this relic {ACTION_casts} [icons,1976] Meteor Shower, the bearer gains 10% {STAT_attack} or {STAT_intelligence}; whichever is lowest.","Nachdem diese Relikt {ACTION_casts} [icons,1976] Meteoritenschauer wirkt, erhält der Träger 10% {STAT_attack} oder {STAT_intelligence}; je nachdem, welcher Wert niedriger ist."
{ACTION_casts},ui.csv,1882,1,1,"After the bearer afflicts an enemy with {CONDNAME_DEBUFF_SILENCE} and the enemy already has {CONDNAME_DEBUFF_SCORN}, this relic {ACTION_casts} [icons,1976]Meteor Shower.","Nachdem der Träger einen Feind mit {CONDNAME_DEBUFF_SILENCE} belegt und der Feind bereits {CONDNAME_DEBUFF_SCORN} hat, {ACTION_casts} dieses Relikt [icons,1976]Meteoritenschauer."
{ACTION_casts},ui.csv,1884,1,1,"At the start of the bearer's turn, if at least one enemy has {CONDNAME_DEBUFF_SCORN} and one enemy has {CONDNAME_DEBUFF_SILENCE}, this relic {ACTION_casts} [icons,1968]Planets.","Zu Beginn des Zuges des Trägers, wenn mindestens ein Gegner {CONDNAME_DEBUFF_SCORN} und ein Gegner {CONDNAME_DEBUFF_SILENCE} hat, {ACTION_casts} dieses Relikt [icons,1968]Planeten."
{ACTION_attacks},ui.csv,1885,2,2,"After the bearer {ACTION_attacks} or {ACTION_casts} a single-target spell on an enemy, this relic {ACTION_attacks} that enemy.","Nachdem der Träger einen Feind {ACTION_attacks} oder einen Einzelziel-Zauber auf einen Feind {ACTION_casts}, {ACTION_attacks} diese Relikt diesen Feind."
{ACTION_casts},ui.csv,1885,1,1,"After the bearer {ACTION_attacks} or {ACTION_casts} a single-target spell on an enemy, this relic {ACTION_attacks} that enemy.","Nachdem der Träger einen Feind {ACTION_attacks} oder einen Einzelziel-Zauber auf einen Feind {ACTION_casts}, {ACTION_attacks} diese Relikt diesen Feind."
{ACTION_attacks},ui.csv,1886,1,1,"After this relic {ACTION_attacks}, it afflicts its target with {CONDNAME_DEBUFF_BURNED}.","Nachdem diese Relikt {ACTION_attacks}, belegt sie ihr Ziel mit {CONDNAME_DEBUFF_BURNED}."
{ACTION_defends},ui.csv,1895,1,1,"After the bearer {ACTION_defends}, this relic afflicts a random enemy with {CONDNAME_DEBUFF_CONFUSED}.","Nachdem der Träger {ACTION_defends}, belegt diese Relikt einen zufälligen Gegner mit {CONDNAME_DEBUFF_CONFUSED}."
{ACTION_defending},ui.csv,1896,1,1,"While the bearer is {ACTION_defending}, it cannot lose stats.","Während der Träger {ACTION_defending} ist, kann er keine Attribute verlieren."
{ACTION_attacks},ui.csv,1898,1,1,"At the end of the bearer's turn, this relic {ACTION_attacks} a random enemy with {CONDNAME_DEBUFF_CONFUSED}.",Am Ende des Zuges des Trägers {ACTION_attacks} diese Relikt einen zufälligen Gegner mit {CONDNAME_DEBUFF_CONFUSED}.
{ACTION_defending},ui.csv,1900,1,1,"While the bearer is {ACTION_defending}, enemies' {CONDNAME_DEBUFF_CONFUSED} debuffs have a 50% greater chance to activate.","Während der Träger {ACTION_defending} ist, haben die {CONDNAME_DEBUFF_CONFUSED}-Debuffs der Feinde eine um 50% höhere Aktivierungschance."
{ACTION_attacks},ui.csv,1902,2,2,"After this relic {ACTION_attacks} an enemy with {CONDNAME_DEBUFF_CONFUSED}, the enemy {ACTION_attacks} itself.","Nachdem diese Relikt einen Feind mit {CONDNAME_DEBUFF_CONFUSED} {ACTION_attacks}, {ACTION_attacks} der Feind sich selbst."
{ACTION_defending},ui.csv,1903,1,1,"While the bearer is {ACTION_defending}, it has a 10% chance to avoid damage.","Während der Träger {ACTION_defending} ist, hat er eine 10% Chance, Schaden zu vermeiden."
{ACTION_attack},ui.csv,1904,1,1,Enemies have a 10% chance to {ACTION_attack} and {ACTION_cast} spells as if they have {CONDNAME_DEBUFF_CONFUSED} even if they don't have this debuff.,"Feinde haben eine 10% Chance zu {ACTION_attack} und {ACTION_cast} Zauber, als ob sie {CONDNAME_DEBUFF_CONFUSED} hätten, selbst wenn sie diesen Debuff nicht haben."
{ACTION_cast},ui.csv,1904,1,1,Enemies have a 10% chance to {ACTION_attack} and {ACTION_cast} spells as if they have {CONDNAME_DEBUFF_CONFUSED} even if they don't have this debuff.,"Feinde haben eine 10% Chance zu {ACTION_attack} und {ACTION_cast} Zauber, als ob sie {CONDNAME_DEBUFF_CONFUSED} hätten, selbst wenn sie diesen Debuff nicht haben."
{ACTION_attacks},ui.csv,1906,1,1,"After the bearer {ACTION_casts} a spell, this relic {ACTION_attacks} a random enemy.","Nachdem der Träger einen Zauber {ACTION_casts}, {ACTION_attacks} diese Relikt einen zufälligen Gegner."
{ACTION_casts},ui.csv,1906,1,1,"After the bearer {ACTION_casts} a spell, this relic {ACTION_attacks} a random enemy.","Nachdem der Träger einen Zauber {ACTION_casts}, {ACTION_attacks} diese Relikt einen zufälligen Gegner."
{ACTION_casts},ui.csv,1908,1,1,"After the bearer gains {CONDNAME_BUFF_ARCANE}, this relic {ACTION_casts} [icons,1976]Snowstorm.","Nachdem der Träger {CONDNAME_BUFF_ARCANE} erhält, {ACTION_casts} diese Relikt [icons,1976]Schneesturm."
{ACTION_casts},ui.csv,1909,1,1,"After the bearer manually {ACTION_casts} a spell while it has {CONDNAME_BUFF_ARCANE}, it has a 30% chance for that Spell Gem to gain a {STAT_charge}.","Nachdem der Träger manuell einen Zauber {ACTION_casts}, während er {CONDNAME_BUFF_ARCANE} hat, besteht eine 30% Chance, dass dieser Zauberstein einen {STAT_charge} erhält."
{ACTION_casts},ui.csv,1911,1,1,"After the bearer gains {CONDNAME_BUFF_ARCANE}, this relic {ACTION_casts} [icons,1968]Firestorm.","Nachdem der Träger {CONDNAME_BUFF_ARCANE} erhält, {ACTION_casts} diese Relikt [icons,1968]Feuersturm."
{ACTION_casts},ui.csv,1912,1,1,"After the bearer manually {ACTION_casts} a spell, this relic has a 50% chance to give it {CONDNAME_BUFF_ARCANE}.","Nachdem der Träger manuell einen Zauber {ACTION_casts}, hat diese Relikt eine 50% Chance, ihm {CONDNAME_BUFF_ARCANE} zu verleihen."
{ACTION_casts},ui.csv,1914,1,1,"After the bearer gains {CONDNAME_BUFF_ARCANE}, this relic {ACTION_casts} [icons,1976]Lightning Storm.","Nachdem der Träger {CONDNAME_BUFF_ARCANE} erhält, {ACTION_casts} diese Relikt [icons,1976]Gewittersturm."
{ACTION_attacks},ui.csv,1919,1,1,"After the bearer {ACTION_casts} a spell, this relic {ACTION_attacks} a random enemy.","Nachdem der Träger einen Zauber {ACTION_casts}, {ACTION_attacks} diese Relikt einen zufälligen Gegner."
{ACTION_casts},ui.csv,1919,1,1,"After the bearer {ACTION_casts} a spell, this relic {ACTION_attacks} a random enemy.","Nachdem der Träger einen Zauber {ACTION_casts}, {ACTION_attacks} diese Relikt einen zufälligen Gegner."
{ACTION_casts},ui.csv,1923,1,1,"After the bearer {ACTION_casts} a spell, this relic has a 10% chance to {ACTION_cast} each of the bearer's permanent spells that do not belong to its class.","Nachdem der Träger einen Zauber {ACTION_casts}, hat diese Relikt eine 10% Chance, jeden der permanenten Zauber des Trägers zu {ACTION_cast}, die nicht zu seiner Klasse gehören."
{ACTION_cast},ui.csv,1923,1,1,"After the bearer {ACTION_casts} a spell, this relic has a 10% chance to {ACTION_cast} each of the bearer's permanent spells that do not belong to its class.","Nachdem der Träger einen Zauber {ACTION_casts}, hat diese Relikt eine 10% Chance, jeden der permanenten Zauber des Trägers zu {ACTION_cast}, die nicht zu seiner Klasse gehören."
{ACTION_attacks},ui.csv,1926,2,2,"After the bearer {ACTION_attacks} or {ACTION_casts} a single-target spell on an enemy, this relic {ACTION_attacks} the enemy.","Nachdem der Träger einen Feind {ACTION_attacks} oder einen Einzelziel-Zauber auf einen Feind {ACTION_casts}, {ACTION_attacks} diese Relikt den Feind."
{ACTION_casts},ui.csv,1926,1,1,"After the bearer {ACTION_attacks} or {ACTION_casts} a single-target spell on an enemy, this relic {ACTION_attacks} the enemy.","Nachdem der Träger einen Feind {ACTION_attacks} oder einen Einzelziel-Zauber auf einen Feind {ACTION_casts}, {ACTION_attacks} diese Relikt den Feind."
{ACTION_attacks},ui.csv,1927,1,1,"After this relic {ACTION_attacks}, the bearer has a 50% chance to gain {CONDNAME_BUFF_INVISIBLE}.","Nachdem diese Relikt {ACTION_attacks}, hat der Träger eine 50% Chance, {CONDNAME_BUFF_INVISIBLE} zu erhalten."
{ACTION_casts},ui.csv,1929,1,1,"After the bearer manually {ACTION_casts} a spell, it has a 50% chance to gain {CONDNAME_BUFF_INVISIBLE}.","Nachdem der Träger manuell einen Zauber {ACTION_casts}, besteht eine 50% Chance, {CONDNAME_BUFF_INVISIBLE} zu erhalten."
{ACTION_casts},ui.csv,1934,1,1,"At the end of the bearer's turn, this relic {ACTION_casts} [icons,1980]Black Ice.","Am Ende des Zuges des Trägers {ACTION_casts} diese Relikt [icons,1980]Schwarzes Eis."
{ACTION_attacks},ui.csv,1936,2,2,"After the bearer {ACTION_attacks} or {ACTION_casts} a single-target spell on an enemy, this relic also {ACTION_attacks} that enemy.","Nachdem der Träger einen Feind {ACTION_attacks} oder einen Einzelziel-Zauber auf einen Feind {ACTION_casts}, {ACTION_attacks} diese Relikt ebenfalls diesen Feind."
{ACTION_casts},ui.csv,1936,1,1,"After the bearer {ACTION_attacks} or {ACTION_casts} a single-target spell on an enemy, this relic also {ACTION_attacks} that enemy.","Nachdem der Träger einen Feind {ACTION_attacks} oder einen Einzelziel-Zauber auf einen Feind {ACTION_casts}, {ACTION_attacks} diese Relikt ebenfalls diesen Feind."
{ACTION_casts},ui.csv,1943,1,1,"After this relic attacks, it {ACTION_casts} [icons,1984]Blood Burst on the enemy.","Nachdem diese Relikt angreift, {ACTION_casts} sie [icons,1984]Blutausbruch auf den Gegner."
{ACTION_attacks},ui.csv,1945,2,2,"After the bearer {ACTION_attacks} or {ACTION_casts} a single-target spell on an enemy, this relic {ACTION_attacks} the enemy.","Nachdem der Träger einen Feind {ACTION_attacks} oder einen Einzelziel-Zauber auf einen Feind {ACTION_casts}, {ACTION_attacks} diese Relikt den Feind."
{ACTION_casts},ui.csv,1945,1,1,"After the bearer {ACTION_attacks} or {ACTION_casts} a single-target spell on an enemy, this relic {ACTION_attacks} the enemy.","Nachdem der Träger einen Feind {ACTION_attacks} oder einen Einzelziel-Zauber auf einen Feind {ACTION_casts}, {ACTION_attacks} diese Relikt den Feind."
{ACTION_attack},ui.csv,1946,1,1,This relic and its bearer {ACTION_attack} and {ACTION_cast} spells 1 additional time.,Dieses Relikt und sein Träger {ACTION_attack} und {ACTION_cast} Zauber 1 zusätzliches Mal.
{ACTION_cast},ui.csv,1946,1,1,This relic and its bearer {ACTION_attack} and {ACTION_cast} spells 1 additional time.,Dieses Relikt und sein Träger {ACTION_attack} und {ACTION_cast} Zauber 1 zusätzliches Mal.
{ACTION_casts},ui.csv,1947,2,2,"After the bearer {ACTION_casts} a spell, this relic {ACTION_casts} a copy of that spell as well.","Nachdem der Träger einen Zauber {ACTION_casts}, {ACTION_casts} diese Relikt ebenfalls eine Kopie dieses Zaubers."
{ACTION_attacked},ui.csv,1948,1,1,This relic and its bearer deal 1% more damage for each time they have {ACTION_attacked} or {ACTION_cast} a spell in the current battle.,"Diese Relikt und ihr Träger verursachen 1% mehr Schaden für jedes Mal, wenn sie im aktuellen Kampf {ACTION_attacked} oder {ACTION_cast} haben."
{ACTION_cast},ui.csv,1948,1,1,This relic and its bearer deal 1% more damage for each time they have {ACTION_attacked} or {ACTION_cast} a spell in the current battle.,"Diese Relikt und ihr Träger verursachen 1% mehr Schaden für jedes Mal, wenn sie im aktuellen Kampf {ACTION_attacked} oder {ACTION_cast} haben."
{ACTION_attacked},ui.csv,1949,1,1,This relic and its bearer have a 20% additional chance to deal critical damage for each consecutive time they {ACTION_attacked} or {ACTION_cast} a spell during the current turn.,"Dieses Relikt und sein Träger haben eine um 20% erhöhte Chance, kritischen Schaden zu verursachen, für jedes aufeinanderfolgende Mal, das sie während des aktuellen Zuges {ACTION_attacked} oder {ACTION_cast} haben."
{ACTION_cast},ui.csv,1949,1,1,This relic and its bearer have a 20% additional chance to deal critical damage for each consecutive time they {ACTION_attacked} or {ACTION_cast} a spell during the current turn.,"Dieses Relikt und sein Träger haben eine um 20% erhöhte Chance, kritischen Schaden zu verursachen, für jedes aufeinanderfolgende Mal, das sie während des aktuellen Zuges {ACTION_attacked} oder {ACTION_cast} haben."
{ACTION_attack},ui.csv,1950,1,1,This relic and its bearer can {ACTION_attack} and {ACTION_cast} spells a maximum of 20 times per turn.,Dieses Relikt und sein Träger können pro Runde maximal 20 Mal {ACTION_attack} und {ACTION_cast} Zauber wirken.
{ACTION_cast},ui.csv,1950,1,1,This relic and its bearer can {ACTION_attack} and {ACTION_cast} spells a maximum of 20 times per turn.,Dieses Relikt und sein Träger können pro Runde maximal 20 Mal {ACTION_attack} und {ACTION_cast} Zauber wirken.
{ACTION_attack},ui.csv,1951,1,1,This relic and its bearer {ACTION_attack} 1 additional time for each turn the bearer has taken in the current battle.,"Dieses Relikt und sein Träger {ACTION_attack} 1 zusätzliches Mal für jede Runde, die der Träger in der aktuellen Schlacht absolviert hat."
{ACTION_attacked},ui.csv,1952,1,1,This relic and its bearer deal 15% additional damage for each consecutive time the bearer has {ACTION_attacked} or {ACTION_cast} a spell during the current turn.,"Dieses Relikt und sein Träger verursachen 15% zusätzlichen Schaden für jedes aufeinanderfolgende Mal, das der Träger während des aktuellen Zuges {ACTION_attacked} oder {ACTION_cast} einen Zauber hat."
{ACTION_cast},ui.csv,1952,1,1,This relic and its bearer deal 15% additional damage for each consecutive time the bearer has {ACTION_attacked} or {ACTION_cast} a spell during the current turn.,"Dieses Relikt und sein Träger verursachen 15% zusätzlichen Schaden für jedes aufeinanderfolgende Mal, das der Träger während des aktuellen Zuges {ACTION_attacked} oder {ACTION_cast} einen Zauber hat."
{ACTION_cast},ui.csv,1953,1,1,This relic and its bearer {ACTION_cast} spells 1 additional time for each turn the bearer has taken in the current battle.,"Dieses Relikt und sein Träger {ACTION_cast} Zauber 1 zusätzliches Mal für jeden Zug, den der Träger in der aktuellen Schlacht ausgeführt hat."
{ACTION_casts},ui.csv,1954,1,1,"When the bearer {ACTION_casts} a spell multiple times in one turn, each cast after the first one has a 50% chance to not cost any {STAT_charges}.","Wenn der Träger mehrmals in einem Zug einen Zauber {ACTION_casts}, besteht bei jedem Zauber nach dem ersten eine 50% Chance, dass keine {STAT_charges} verbraucht werden."
{ACTION_attacked},ui.csv,1955,1,1,"After the bearer is {ACTION_attacked}, this relic {ACTION_attacks} the enemy.","Nachdem der Träger {ACTION_attacked} wurde, {ACTION_attacks} diese Relikt den Feind."
{ACTION_attacks},ui.csv,1955,1,1,"After the bearer is {ACTION_attacked}, this relic {ACTION_attacks} the enemy.","Nachdem der Träger {ACTION_attacked} wurde, {ACTION_attacks} diese Relikt den Feind."
{ACTION_attack},ui.csv,1956,1,1,"After the bearer {ACTION_provokes}, all enemies {ACTION_attack} it.","Nachdem der Träger {ACTION_provokes}, {ACTION_attack} ihn alle Feinde."
{ACTION_provokes},ui.csv,1956,1,1,"After the bearer {ACTION_provokes}, all enemies {ACTION_attack} it.","Nachdem der Träger {ACTION_provokes}, {ACTION_attack} ihn alle Feinde."
